ORF,Length,RPF,mRNA,TE,IP
YKL098W,357,4.7906,54.3492,0.0881448116991602,0.00014641409285557
YKL099C,250,110.0574,348.5546,0.315753686796846,0.000580842821420304
YKL100C,587,36.6607,73.7132,0.497342402717559,0.00101651876851686
YKL101W,1518,19.9901,23.0628,0.866768128761469,0.00157628824107466
YKL103C,514,27.1895,16.3118,1.66686080015694,0.0037015674373188
YKL104C,717,95.5384,85.2739,1.12037094585799,0.00292451395369751
YKL105C,1132,8.4269,9.1274,0.923253062208296,0.00159865320292739
YKL106W,451,33.8584,142.3148,0.237912009151543,0.000418585540011521
YKL107W,309,0.2212,1.7191,0.12867197952417,0.000222919848403092
YKL108W,453,11.3373,29.3655,0.386075496756398,0.000735286061107401
YKL109W,554,12.4924,9.8515,1.26807085215449,0.00263505853036013
YKL110C,313,32.1075,121.9883,0.26320147096074,0.000448690278793872
YKL112W,731,31.1438,36.6286,0.850259087161398,0.00176754587264794
YKL113C,382,51.9498,156.0772,0.332846821957339,0.000649008921289359
YKL114C,367,51.2671,148.4845,0.345269034815082,0.000704590955895344
YKL116C,518,11.7708,23.894,0.492625763790073,0.000852361024000357
YKL117W,216,724.3384,498.9957,1.4515924686325,0.00404964228797341
YKL119C,215,54.5603,165.1482,0.330371750948542,0.000563468777904699
YKL120W,324,160.8132,400.751,0.401279597555589,0.000878865800503803
YKL121W,852,2.4153,11.652,0.207286302780639,0.000401003834497567
YKL122C,167,152.3991,212.5427,0.717028154813127,0.00138643233357191
YKL124W,579,7.8119,20.8091,0.375407874439548,0.000731824292958514
YKL125W,627,34.0001,124.6662,0.272729095777364,0.000496977895797953
YKL126W,680,52.7314,95.1909,0.553954212009761,0.00118943127397895
YKL127W,570,112.8919,101.4794,1.11246124829276,0.00257241231415398
YKL128C,295,75.988,207.6989,0.365856535590704,0.000646694902977052
YKL129C,1272,17.6053,7.4486,2.3635716778992,0.00462477394361094
YKL130C,246,50.7836,77.6294,0.654179988509508,0.00129725276462205
YKL132C,430,1.1145,25.9814,0.0428960718052145,7.25545274378827e-05
YKL133C,463,2.0707,21.4065,0.0967323009366314,0.000159678590571258
YKL134C,772,10.4207,21.4547,0.485707094482794,0.000896534445244073
YKL135C,726,26.7297,72.568,0.368340039686914,0.000720403388283386
YKL137W,111,96.9933,174.202,0.55678637443887,0.000983546126172277
YKL138C,131,90.6601,124.7932,0.726482692967245,0.00156905061570624
YKL138CA,69,136.1612,140.7579,0.967343218391295,0.00118744366510717
YKL140W,548,20.8813,88.4165,0.236169719452817,0.000471700499637999
YKL141W,198,106.0194,114.0118,0.929898484191987,0.00182846772258385
YKL142W,219,214.285,201.4831,1.06353833150274,0.00222834105249396
YKL143W,463,70.2574,155.0176,0.453222085750263,0.00095319467892916
YKL144C,212,54.0397,210.271,0.257000252055681,0.000541921991471502
YKL145W,467,178.3239,310.238,0.574797091265416,0.00132926298100896
YKL146W,692,20.1134,35.8008,0.561814261133829,0.000921624040646146
YKL148C,640,20.5651,7.4907,2.74541765122085,0.00605316783713312
YKL149C,405,12.3374,56.7987,0.217212717896712,0.000434563285762431
YKL150W,302,53.1876,101.3456,0.524814101450877,0.00124413018129847
YKL151C,337,23.9469,70.3715,0.340292590040002,0.000637293139839688
YKL152C,247,11633.812,8876.712,1.31059923989874,0.00572106429492923
YKL154W,244,61.8281,194.5665,0.31777361467673,0.000641988786972981
YKL155C,628,11.0243,36.7892,0.299661313646396,0.000533993529505603
YKL156W,82,1964.9978,2899.6424,0.677669011875395,0.00190535797023654
YKL157W,952,82.593,59.9169,1.37845916594483,0.00331048726328146
YKL159C,211,13.8966,12.8702,1.07975012043325,0.00189294102769308
YKL160W,145,200.5637,298.5889,0.671705143761205,0.00121056986989831
YKL161C,433,0.3162,23.1911,0.0136345408367865,2.38446607261487e-05
YKL162C,402,4.7673,6.119,0.779097891812388,0.00123961940626966
YKL165C,919,24.1124,32.3395,0.745602127429305,0.00148255466251511
YKL166C,398,29.4062,158.1806,0.185902696032257,0.000392308670176257
YKL167C,137,97.6414,132.392,0.737517372650916,0.00137538050232706
YKL168C,724,7.3875,21.8948,0.337408882474378,0.000588797964573644
YKL170W,138,67.9088,166.8145,0.407091709653537,0.000787041355218815
YKL171W,928,2.2918,7.9707,0.287528071562096,0.000496993035935824
YKL172W,427,405.3194,373.4484,1.08534244623889,0.00268109478221307
YKL173W,1008,15.7925,25.2573,0.625264774936355,0.00110928077117144
YKL174C,618,15.0841,77.459,0.194736570314618,0.000342103746301513
YKL175W,503,41.2646,56.8807,0.725458723257625,0.00125663979781868
YKL176C,828,5.9644,53.669,0.111133056326744,0.000181355118094745
YKL178C,470,1.02,6.5106,0.156667588240715,0.000280191655964566
YKL179C,679,37.8649,93.7615,0.403842728625289,0.000716124922040545
YKL180W,184,4351.7724,1276.089,3.41024207559191,0.0150052688446493
YKL181W,427,150.0708,640.2196,0.234405194717563,0.000595377799529714
YKL182W,2051,345.0067,86.282,3.99859414478107,0.0113818514963716
YKL183CA,70,0,9.315,0,0
YKL183W,306,32.3912,143.6411,0.22550091860895,0.000383455966357829
YKL184W,466,91.1161,71.0876,1.28174393283779,0.00263860219946209
YKL185W,588,49.8858,74.6071,0.668646817796162,0.00111099039739585
YKL186C,184,73.6647,254.9256,0.288965486400738,0.000566908691306288
YKL187C,750,0.0914,3.2861,0.0278141261677977,4.95109965945768e-05
YKL188C,853,1.1258,12.6538,0.0889693214686497,0.000158414560441475
YKL189W,399,13.8945,31.6571,0.43890628010778,0.000811089023645298
YKL190W,175,111.3652,201.0569,0.553898921151177,0.00103350542892901
YKL191W,534,33.6161,60.3187,0.557308098483555,0.000990496207830724
YKL192C,125,415.6296,99.0824,4.194787368897,0.00932932921080573
YKL193C,338,45.7294,54.4412,0.83997781092261,0.00168861044163051
YKL194C,462,9.7831,35.2745,0.277341989255695,0.000538132545004355
YKL195W,403,85.9396,166.1243,0.517321066213672,0.00108204780083226
YKL196C,200,311.4958,468.7382,0.664541102048009,0.00137593373296559
YKL197C,1043,7.7633,9.4577,0.820844391342504,0.00144045576181387
YKL198C,662,4.542,12.8249,0.354154808224626,0.000625465011039732
YKL201C,1178,3.787,13.3553,0.283557838461135,0.000560491827654499
YKL203C,2474,7.0515,7.793,0.904850506865135,0.00168844961049267
YKL204W,632,51.7366,21.3863,2.41914683699378,0.00441861087501836
YKL205W,1100,22.8334,55.4462,0.411811810367527,0.000813759537551037
YKL206C,267,39.6513,74.2948,0.533702224112589,0.000869456334654855
YKL207W,253,83.3924,301.7202,0.27638984728235,0.000459486255900614
YKL208W,271,13.8634,79.0809,0.175306553162647,0.000279179821347145
YKL209C,1290,35.8632,108.7935,0.329644693846599,0.000601855245146303
YKL210W,1024,233.6607,112.1451,2.08355692758756,0.00469981104304805
YKL211C,484,73.1631,139.5176,0.524400505742645,0.00101667767447076
YKL212W,623,140.6121,207.0058,0.679266474659164,0.00149019981747792
YKL213C,715,30.1129,72.1914,0.417125862637378,0.000757633197765494
YKL214C,203,79.251,37.1842,2.13130845896913,0.00402955428678111
YKL215C,1286,18.6812,14.5681,1.28233606304185,0.00255509016180595
YKL216W,314,644.4705,867.0743,0.743270213406164,0.00174313333876352
YKL217W,616,0.8902,5.2959,0.168092297815291,0.000356955378852013
YKL218C,326,10.4876,60.9172,0.17216155699868,0.000287984272005363
YKL219W,407,13.2861,81.8408,0.162340788457591,0.000279833623238161
YKL220C,711,0.0964,8.8989,0.0108327995594961,1.9220501875737e-05
YKL221W,473,0.1448,1.1251,0.128699671140343,0.000218768890923491
YKL222C,705,0.5835,18.6103,0.0313536052616024,5.61093025547317e-05
YKR001C,704,175.7995,127.4293,1.37958460102975,0.00296676191471743
YKR002W,568,25.336,35.9765,0.704237488360457,0.00140717213210589
YKR003W,448,31.9445,49.5858,0.644226774600793,0.00127113326229812
YKR004C,377,8.3065,33.1697,0.250424333050947,0.000429299189430916
YKR005C,525,0.1321,8.4677,0.015600458211793,2.80167711545324e-05
YKR006C,264,55.3626,100.0109,0.553565661342914,0.00106953880991765
YKR007W,184,44.0507,58.9673,0.747036069143407,0.00113492558905024
YKR008W,625,46.7211,37.2849,1.25308368803457,0.00252370874256579
YKR009C,900,1.372,8.3663,0.163991250612577,0.000327808878173309
YKR010C,771,14.5879,21.3406,0.68357496977592,0.00120992180153104
YKR011C,353,32.3621,47.8095,0.676896851044248,0.00137165742151663
YKR013W,329,184.7785,172.6143,1.07047040714472,0.00244887633070655
YKR014C,234,139.1106,178.7444,0.778265500905203,0.00185880727460167
YKR015C,568,0,1.7578,0,0
YKR016W,540,32.3555,57.6786,0.560961951226278,0.00108948509672264
YKR017C,551,4.4769,46.8673,0.0955228912269322,0.000188998743337264
YKR018C,725,43.129,69.085,0.624288919447058,0.00126981490160726
YKR019C,615,6.0184,16.7796,0.35867362750006,0.000580490847316065
YKR020W,164,58.0808,60.0416,0.967342642434579,0.00190251730532461
YKR021W,915,6.2981,14.2012,0.443490690927527,0.000798624476729701
YKR022C,322,12.7407,91.1644,0.139755211464124,0.000245195451409574
YKR023W,530,21.7175,45.4538,0.477792835802507,0.000887832619310284
YKR024C,742,24.5835,61.1322,0.402136680832687,0.000782519967018852
YKR025W,282,82.8625,169.679,0.488348587627225,0.000965941953771039
YKR026C,305,84.2677,231.1847,0.364503792854804,0.00068251073575329
YKR027W,765,6.9028,39.7063,0.173846467689007,0.00030307384004522
YKR028W,1033,17.25,43.2842,0.398528793416535,0.000760092609226262
YKR029C,751,19.8151,39.3805,0.503170350808141,0.000928168032117101
YKR030W,273,28.0254,115.4486,0.242752185821223,0.000420852653722267
YKR031C,1683,5.9155,17.3565,0.340823322674502,0.000656220059342494
YKR034W,269,0,0.9866,0,0
YKR035WA,204,102.2581,192.1582,0.532155796630068,0.000982746315076522
YKR036C,643,5.1174,38.1078,0.134287468707194,0.00023826249006811
YKR037C,295,14.3636,92.2606,0.155685092011108,0.000296831585099226
YKR038C,386,36.1669,185.6357,0.194827288070129,0.0003339108680999
YKR039W,602,6.8312,18.5786,0.367691860527704,0.000886304942018412
YKR041W,250,2.731,2.6526,1.0295559074116,0.00192673650971272
YKR042W,365,767.9529,330.6325,2.32267820011644,0.0076286897414891
YKR043C,271,193.836,179.7071,1.07862182406816,0.00222197687962258
YKR044W,443,5.5643,55.9984,0.099365339009686,0.000163175569716136
YKR045C,183,14.8871,12.6526,1.17660401814647,0.00162458434873581
YKR046C,283,11.3475,20.168,0.562648750495835,0.00112806734525064
YKR048C,417,157.431,141.1159,1.11561489527403,0.00188157820904866
YKR049C,133,34.1944,76.8374,0.445022866468673,0.000643426425231191
YKR050W,889,0.1543,7.3453,0.0210066300899895,3.69040402249156e-05
YKR051W,418,8.5161,67.7651,0.125670883684965,0.000229504129774971
YKR052C,304,20.2365,107.0161,0.1890977152036,0.000382412071627751
YKR053C,404,1.186,16.1272,0.0735403541842353,0.000119878808838135
YKR054C,4092,2.9213,4.7944,0.609315034206574,0.00105151397270136
YKR055W,291,20.9005,33.5309,0.62332057892869,0.00101202066787593
YKR056W,639,48.1675,69.3974,0.694082199044921,0.00145035357425919
YKR057W,87,4609.5736,6285.4915,0.733367247414144,0.00255038276433615
YKR058W,616,1.0014,15.5636,0.06434244005243,0.000121172062553623
YKR060W,274,44.3788,76.5251,0.57992475671381,0.00106107521353307
YKR061W,425,3.7049,87.7759,0.042208624462979,7.40905334946977e-05
YKR062W,328,63.795,65.8127,0.969341783576726,0.00210569610933601
YKR063C,502,10.2343,64.2835,0.159205705974317,0.00028662465755936
YKR064W,863,5.0871,36.673,0.138715131022823,0.000268720894559861
YKR065C,197,90.2933,76.6145,1.1785406156798,0.00216866818575941
YKR066C,361,71.4453,90.3806,0.790493756403476,0.00152743868579814
YKR067W,743,19.2897,11.4749,1.68103425737915,0.00334370892170033
YKR068C,193,73.7895,210.561,0.350442389616311,0.000603597615564333
YKR069W,593,5.2009,47.1495,0.110306578012492,0.000199393275546087
YKR070W,352,47.4172,88.5278,0.535619319580968,0.00104416823184295
YKR071C,348,123.6336,203.5186,0.607480593911318,0.00131561091728422
YKR072C,562,36.2138,45.9526,0.788068575009902,0.00150787534867853
YKR074W,155,168.0205,309.3579,0.543126585744214,0.00114530505102807
YKR075C,307,10.9105,9.5162,1.1465185683361,0.00211783144913539
YKR076W,370,5.1778,3.9516,1.31030468670918,0.00264339793498752
YKR077W,363,17.1508,14.4621,1.1859135256982,0.0019040062175143
YKR078W,585,4.5689,26.3996,0.173067016166912,0.000324228829632773
YKR079C,838,10.2316,62.7294,0.163106932315629,0.00033309743150144
YKR080W,320,131.4042,903.6152,0.145420528561273,0.000307998330319764
YKR081C,344,163.8362,153.15,1.06977603656546,0.0026294719457956
YKR082W,1157,27.8791,57.9616,0.480992588196323,0.000885097420038935
YKR083C,133,61.2437,93.6921,0.65366983982641,0.0011925663382093
YKR084C,611,48.1253,65.9223,0.730030657304129,0.00143102065266942
YKR085C,195,72.6897,221.6581,0.32793613226857,0.000592712433528217
YKR086W,1071,7.3043,38.5859,0.189299718290878,0.000336434951487499
YKR087C,345,24.5838,181.4011,0.135521780187661,0.000247614357788936
YKR088C,337,35.1086,140.9402,0.249102810979408,0.000501404580141921
YKR089C,910,15.3038,21.6749,0.706060927616736,0.00122020123271449
YKR090W,706,26.611,29.4325,0.904136583708485,0.00159200999426327
YKR091W,246,14.1528,25.3374,0.558573492149944,0.000876648945710423
YKR092C,406,224.3949,177.0197,1.26762671047347,0.00250261615070146
YKR093W,601,109.2517,49.4036,2.21141171898404,0.00510107986926852
YKR095W,1875,28.1996,26.9995,1.04444897127725,0.00201616052636863
YKR095WA,88,88.248,65.6895,1.34341104742767,0.00228224261968327
YKR096W,1195,10.2232,13.1656,0.776508476636082,0.00145587069826063
YKR097W,549,0.1248,8.9711,0.0139113375171384,3.61311999065852e-05
YKR098C,717,2.1039,4.6446,0.452977651466219,0.000858335135280302
YKR099W,811,9.7258,29.2441,0.332573066020154,0.000589428934839011
YKR100C,355,25.4362,100.8852,0.252130143965616,0.000434061904050539
YKR101W,654,3.8426,37.7169,0.101880059071663,0.000175637785509248
YKR103W,1218,0.1691,4.3787,0.0386187681275264,6.64219572863947e-05
YKR104W,306,0.2234,3.4717,0.0643488780712619,0.000123305538946705
YLL001W,757,34.2437,42.5008,0.805718951172684,0.0015657539837137
YLL002W,436,6.5955,32.184,0.204931021625653,0.000352227092915702
YLL003W,946,2.6834,30.925,0.0867712206952304,0.000146530448927638
YLL004W,616,11.1272,79.331,0.140262948910262,0.000246267253164772
YLL005C,868,0,0.6141,0,0
YLL006W,426,15.91,26.0683,0.610319813720112,0.0010317642479898
YLL006WA,58,0,1.1188,0,0
YLL007C,665,7.9382,13.3182,0.596041507110571,0.000971073023672146
YLL008W,752,94.567,172.0169,0.549754122996054,0.00120001135716655
YLL009C,69,132.2709,111.4727,1.18657662369351,0.00299167565487497
YLL010C,427,25.1721,45.0069,0.559294241549629,0.000894136324845928
YLL011W,489,57.2897,167.6198,0.341783607903124,0.0007211101759707
YLL012W,573,12.4382,18.5868,0.669195342931543,0.00117860469723889
YLL013C,879,20.5251,11.4463,1.79316460340896,0.00351930564054233
YLL014W,108,177.3584,387.7626,0.457389134485894,0.00076385412604155
YLL015W,1559,13.1674,22.2003,0.593118111016518,0.00110195734262724
YLL018C,557,490.7399,95.8347,5.12069114840449,0.0128130641234926
YLL018CA,98,35.8586,27.4622,1.3057438952451,0.00213940869424522
YLL019C,737,5.3966,19.7923,0.272661590618574,0.00050077658785332
YLL021W,1466,40.5537,20.514,1.97687920444574,0.00385440788158611
YLL022C,385,27.9063,53.3486,0.523093389517251,0.000884283898380514
YLL023C,279,31.0995,43.5273,0.714482635035943,0.00132661496597657
YLL026W,908,188.9607,86.2297,2.19136446027297,0.00544791377199248
YLL027W,250,44.5145,107.6965,0.413332838114516,0.000767403227047879
YLL028W,586,27.9516,25.3323,1.10339763858789,0.00227801107937884
YLL029W,749,34.0593,47.845,0.711867488765806,0.00127945641602566
YLL031C,1017,20.8481,27.59,0.755639724537876,0.00153040474788733
YLL032C,825,8.8128,14.5359,0.606278249024828,0.00120306624360846
YLL033W,230,5.6368,41.7836,0.13490460372012,0.00020699398649313
YLL034C,837,39.7459,89.5497,0.443841799581685,0.00094536265386032
YLL035W,632,9.9785,38.664,0.258082453962342,0.000463869248300026
YLL036C,503,23.1518,70.2411,0.329604747078278,0.000584910071997248
YLL038C,247,21.5584,36.2424,0.59483919387237,0.000873358040375143
YLL040C,3144,23.2908,5.1782,4.49785639797613,0.00885767550193763
YLL041C,266,33.1234,60.3563,0.548797722855775,0.00109312711009113
YLL042C,167,2.8524,36.4133,0.0783340153185786,0.000124458222672529
YLL043W,669,29.4114,48.7742,0.603011428173092,0.00115431204429515
YLL046C,249,1.3709,5.3264,0.257378341844398,0.000494626318889586
YLL048C,1661,39.2698,44.4471,0.883517709816838,0.00183149227117367
YLL049W,179,7.228,53.5786,0.134904607436551,0.000220382655556135
YLL050C,143,1742.4045,2011.8992,0.866049601292152,0.00298812847602535
YLL051C,712,7.1265,38.2586,0.186271844761701,0.00031618422063032
YLL052C,149,2.737,16.394,0.166951323654996,0.000324294371691676
YLL053C,152,0,17.3773,0,0
YLL054C,843,3.0322,16.7183,0.181370115382545,0.000324714880260255
YLL055W,531,1.4193,35.217,0.0403015589062101,7.55772284570525e-05
YLL056C,298,0,7.1287,0,0
YLL057C,412,0.3323,8.5532,0.0388509563672076,7.50023750362437e-05
YLL058W,575,10.4881,22.1111,0.474336419264532,0.000825199670430088
YLL060C,233,0.5858,46.939,0.0124800272694348,2.03719066515599e-05
YLL061W,583,13.0483,15.4144,0.846500674693793,0.00148837654785481
YLL062C,324,16.2502,12.7092,1.27861706480345,0.00236215091547004
YLL063C,474,3.9012,22.3149,0.174824892784642,0.000294787856828062
YLR001C,862,9.5494,13.1403,0.72672617824555,0.00124030509545053
YLR002C,663,64.3171,109.7785,0.585880659692016,0.00112458610307925
YLR003C,291,86.8897,250.2272,0.347243225356796,0.000662816582428437
YLR004C,523,1.048,5.5985,0.187192998124498,0.000393448359136049
YLR005W,461,24.9564,102.878,0.242582476331188,0.00043439943055645
YLR006C,712,7.8969,21.3275,0.370268432774587,0.000623712265339361
YLR007W,336,11.6018,120.7965,0.0960441734652908,0.000161641998141782
YLR008C,168,91.9537,194.3711,0.473083189836349,0.000983219764269029
YLR009W,199,359.286,288.4331,1.24564760424514,0.00382497298737418
YLR010C,160,8.9277,60.7013,0.147075927533677,0.000286370860846372
YLR011W,191,16.4093,40.5397,0.404771125588004,0.000625456199565956
YLR012C,99,0,1.3263,0,0
YLR014C,904,2.8078,27.5679,0.101850340432169,0.000181876423527375
YLR015W,505,12.6154,54.4163,0.231831271144859,0.000434407646565742
YLR016C,204,21.3873,160.0237,0.133650827971107,0.000237593151688514
YLR017W,337,85.2348,240.2882,0.354719041550938,0.000757885283156916
YLR018C,299,34.5169,147.6514,0.23377292731393,0.000361180224050462
YLR019W,397,32.9279,52.58,0.626243818942564,0.00116238691553035
YLR020C,538,13.7543,100.6932,0.136596115725789,0.000258072554076185
YLR021W,179,35.7594,87.2037,0.410067462733806,0.000807538410147403
