ORF	Length	RPF	mRNA	TE	IP	FEcap	uATG	utr
YJR088C	292	146.84	118.49	1.23926069710524	0.00173079160576429	-5.6	0	51
YJR089W	954	8.4	26	0.323076923076923	0.000422423434548829	NA	NA	NA
YJR090C	1151	15.65	49.39	0.316865762300061	0.000362244690962238	NA	NA	NA
YJR091C	1091	26.16	63.47	0.412163226721286	0.000509546106473208	NA	NA	NA
YJR092W	1447	51.98	81.7	0.636230110159119	0.000791653995503028	NA	NA	NA
YJR093C	327	40.99	34.47	1.18914998549463	0.00151499344256499	-4.6	0	86
YJR094C	360	9.07	9.02	1.00554323725055	0.00145736887664021	NA	NA	NA
YJR094WA	92	4449.78	3200.06	1.39053017755917	0.00306749211533858	-9	0	21
YJR096W	282	38.83	48.17	0.806103383848868	0.0011653443376398	NA	NA	NA
YJR097W	172	39.74	30.04	1.32290279627164	0.00162603998328328	-10	0	106
YJR098C	656	8.23	11.93	0.689857502095558	0.000935518409132024	NA	NA	NA
YJR099W	236	47.69	44.42	1.07361548851869	0.00138721813166807	NA	NA	NA
YJR100C	327	22.83	38.53	0.592525304957176	0.000701276592828272	-12.5	0	7
YJR101W	266	54.54	65.13	0.837402118839245	0.000987868328143608	NA	NA	NA
YJR102C	202	26.97	23.39	1.1530568619068	0.00140365493303781	NA	NA	NA
YJR103W	578	54.55	59.77	0.912665216663878	0.00111630391213948	NA	NA	NA
YJR104C	154	3315.26	1812.33	1.82928053941611	0.00336977218500115	-3.6	0	44
YJR105W	340	922.14	645.59	1.42836784956396	0.00258498706822845	-5.9	0	33
YJR106W	725	5.23	15.41	0.339390006489293	0.000378513177318556	NA	NA	NA
YJR109C	1118	101.6	105.56	0.962485790071997	0.00150914580291761	NA	NA	NA
YJR110W	688	8.84	23.53	0.375690607734807	0.000479244815962857	NA	NA	NA
YJR111C	283	23.21	20.87	1.11212266411116	0.00136807052812117	NA	NA	NA
YJR112W	201	30.91	39.18	0.78892291985707	0.00078269757482668	-10.4	0	20
YJR112WA	109	25.62	33.41	0.766836276563903	0.000779995027565612	NA	NA	NA
YJR113C	247	53.12	73.32	0.724495362793235	0.000769130984010041	NA	NA	NA
YJR116W	279	23.2	28.22	0.822111977321049	0.000897629889427712	NA	NA	NA
YJR117W	453	133.76	154.71	0.864585353241549	0.00129483398303786	-6.4	0	31
YJR118C	203	105.96	85.34	1.24162174830091	0.00172031893903479	-3.3	0	39
YJR119C	728	4.27	8.79	0.485779294653015	0.000609879112075117	-9.2	0	10
YJR120W	116	11.23	84.43	0.133009593746299	0.000134229562926567	NA	NA	NA
YJR121W	511	488.03	634.21	0.769508522413711	0.00155409518006663	NA	NA	NA
YJR122W	497	10.46	21.98	0.475887170154686	0.000647152329068166	NA	NA	NA
YJR123W	225	9084.91	6518.28	1.39375878299183	0.0043583358913579	-3	0	37
YJR124C	448	43.08	57.23	0.752752053118994	0.00101377979124618	NA	NA	NA
YJR125C	408	136.08	83.96	1.62077179609338	0.00221379281269686	-6.4	0	61
YJR126C	811	24.4	60.81	0.401249794441704	0.000483855844585743	NA	NA	NA
YJR127C	1380	6.89	31.13	0.221329906842274	0.000263390741001836	NA	NA	NA
YJR129C	339	17.09	25.26	0.676563737133808	0.000785685329264568	-5.9	0	47
YJR130C	639	9.38	20.64	0.454457364341085	0.00056121997198497	-6	2	77
YJR131W	549	39.87	44.64	0.893145161290323	0.00113867561393912	NA	NA	NA
YJR132W	1048	42.43	77.02	0.550895871202285	0.000700472277493477	-8.3	0	62
YJR133W	209	99.48	82.89	1.20014477017734	0.0020863743908807	NA	NA	NA
YJR135C	239	9.87	20.18	0.489098116947473	0.000598149839039773	-11.4	0	1
YJR135WA	87	201.74	136.33	1.47979168194821	0.00192403138088116	NA	NA	NA
YJR136C	421	11.82	22.56	0.523936170212766	0.000520459335848077	NA	NA	NA
YJR137C	1442	33.66	74.74	0.45036125234145	0.000725395052148902	-8.7	0	44
YJR138W	1584	8.73	28.24	0.309135977337111	0.000408863343991455	NA	NA	NA
YJR139C	359	912.88	737.68	1.23750135560134	0.0026161407025171	-6.3	0	65
YJR140C	1648	11.74	34.64	0.33891454965358	0.000421478931113081	NA	NA	NA
YJR141W	347	7.69	24.54	0.313365933170334	0.000379769798129484	NA	NA	NA
YJR142W	342	65.55	54.4	1.20496323529412	0.00162264913980474	NA	NA	NA
YJR143C	762	148.4	287.67	0.515868877533285	0.00080835716325277	NA	NA	NA
YJR144W	269	95.62	106.48	0.898009015777611	0.00125109153020778	NA	NA	NA
YJR147W	358	12.63	72.17	0.175003464043231	0.000181490704383733	-19.9	0	37
YJR148W	376	576.96	539.4	1.06963292547275	0.00161622861357299	-5.3	0	25
YJR150C	298	5.87	3.47	1.69164265129683	0.0029092952372356	NA	NA	NA
YKL001C	202	78.29	76.75	1.0200651465798	0.00161453957943004	-8.2	0	45
YKL002W	232	86.15	85.28	1.01020168855535	0.00114753661918762	-15.5	0	41
YKL003C	131	98.77	89.04	1.10927672955975	0.00133097573646281	NA	NA	NA
YKL004W	401	63.26	147.77	0.428097719428842	0.000535108596788836	NA	NA	NA
YKL005C	594	16.94	32.48	0.521551724137931	0.00066543461093812	-14.4	0	99
YKL006CA	97	78.62	77.12	1.01945020746888	0.00130454130320099	NA	NA	NA
YKL007W	268	157.09	133.14	1.17988583445997	0.00155067171200947	-6.3	0	30
YKL008C	418	125.85	137.99	0.912022610334082	0.00129995041135093	NA	NA	NA
YKL009W	236	304.13	185.81	1.63677950594693	0.00286042171152971	-3.1	0	37
YKL010C	1483	37.8	64.95	0.581986143187067	0.000733280843533394	NA	NA	NA
YKL011C	353	11.09	21.47	0.51653469958081	0.000593842544210515	-6.9	0	4
YKL012W	583	18.18	39.42	0.461187214611872	0.000556743258274838	-18.3	0	61
YKL013C	171	287.54	240.9	1.19360730593607	0.00153553298807275	NA	NA	NA
YKL014C	1764	36.51	97.43	0.374730575798009	0.000498890632675146	NA	NA	NA
YKL015W	979	7.76	45.09	0.172100243956531	0.000235898904597163	-7.1	0	99
YKL016C	174	290.03	216.38	1.34037341713652	0.00213504374265334	-5.4	0	72
YKL017C	683	8.95	15.06	0.594289508632138	0.000788186067675647	-10	0	9
YKL018CA	99	72.77	19.39	3.75296544610624	0.00359242464386617	NA	NA	NA
YKL018W	329	35.29	39.04	0.903944672131147	0.00114054172303865	NA	NA	NA
YKL019W	316	43.39	72.27	0.600387436003874	0.000716178445786715	NA	NA	NA
YKL020C	1082	21.78	40.53	0.537379718726869	0.000676557773065607	-14.3	0	28
YKL021C	468	72.52	57.73	1.25619262082106	0.00175437730552732	NA	NA	NA
YKL022C	840	18.89	34.86	0.54188181296615	0.000664744666479944	NA	NA	NA
YKL023W	277	35.06	30.91	1.13426075703656	0.00122632231735075	-8.2	0	28
YKL024C	204	315.57	269.96	1.16895095569714	0.00167949291951102	NA	NA	NA
YKL025C	679	29.46	43.71	0.673987645847632	0.000904646167627002	-10.5	0	35
YKL027W	447	38.69	46.35	0.834735706580367	0.00107675918323104	-6.5	0	58
YKL028W	482	40.98	71.07	0.5766146053187	0.00083833775196828	NA	NA	NA
YKL029C	669	171.17	176.85	0.967882386202997	0.00141613083750973	-5	0	50
YKL032C	597	77.09	59.27	1.30065800573646	0.00144978434005175	NA	NA	NA
YKL033W	1038	9.05	26.74	0.338444278234854	0.000402556080774289	-10.3	0	7
YKL033WA	236	188.85	253.37	0.745352646327505	0.00102450929084832	-11.1	0	77
YKL034W	758	19.39	28.05	0.69126559714795	0.000781909805388329	-5.9	0	92
YKL035W	499	400.83	285.92	1.4018956351427	0.00245261057725045	NA	NA	NA
YKL038W	1170	8.61	35.71	0.241108933071969	0.000272980837679325	NA	NA	NA
YKL039W	523	128.34	154.8	0.82906976744186	0.00115331268789219	-9	0	169
YKL040C	256	119.38	92.47	1.29101330161133	0.00180454095044938	-5.7	0	77
YKL041W	224	63.26	19.55	3.23580562659847	0.00412107465817448	NA	NA	NA
YKL042W	363	32.56	27.52	1.18313953488372	0.00147355933038809	-6.9	0	139
YKL043W	366	26.06	59.03	0.441470438759953	0.000529891870133735	NA	NA	NA
YKL045W	528	34.3	33.09	1.03656693865216	0.00123995346170348	-7.7	0	68
YKL046C	449	105.4	96.46	1.09268090400166	0.00181727838728896	NA	NA	NA
YKL047W	516	26.14	34.43	0.759221609061865	0.000902667772263447	NA	NA	NA
YKL048C	640	6.92	22.99	0.301000434971727	0.000334239661425338	NA	NA	NA
YKL049C	229	59.05	41.05	1.43848964677223	0.00176820630269773	-2.6	0	45
YKL051W	353	10.76	13.11	0.820747520976354	0.00107088944200475	NA	NA	NA
YKL052C	292	33.68	45.17	0.745627628957273	0.000763613559846586	-5.7	0	24
YKL053CA	86	135.61	97.29	1.39387398499332	0.00186808795856529	NA	NA	NA
YKL054C	738	520.12	281.42	1.84819842228697	0.00262543499091743	-0.3	0	111
YKL055C	278	9.46	13.99	0.676197283774124	0.000861629753005285	-17.6	0	29
YKL056C	167	5314.5	4567.29	1.16360029689378	0.00337096075673207	-4	0	40
YKL057C	1037	40.92	80.59	0.507755304628366	0.000639805632668456	-5.7	0	31
YKL058W	122	125.81	138.37	0.909228879092289	0.00103158208467645	-7.1	0	31
YKL059C	441	27.55	32.59	0.845351334765265	0.00109932568864354	-14.5	0	61
YKL060C	359	18446.9	15020.92	1.22808057029796	0.00370348241960175	-4.6	0	25
YKL061W	113	29.93	23.52	1.27253401360544	0.0014895376813347	NA	NA	NA
YKL062W	630	16.54	17.34	0.953863898500577	0.00124624535348678	NA	NA	NA
YKL063C	167	129.35	81.63	1.58458899914247	0.00223722437085292	-13	0	158
YKL064W	969	20.59	52.47	0.39241471316943	0.000500678930811723	-13.1	1	209
YKL065C	206	171.85	172.49	0.996289639979129	0.00130860141890383	-5.5	0	37
YKL067W	153	565.29	319.42	1.76973890175944	0.002908361415483	-7.2	0	20
YKL068W	959	45.46	76.47	0.594481496011508	0.000705695296093882	-7.4	0	121
YKL068WA	78	141.96	83.29	1.70440629127146	0.00184843296074276	-1.05	0	46
YKL069W	180	98.73	93.51	1.055822906641	0.00153479173410328	-7.9	0	9
YKL072W	766	11.67	26.54	0.439713639788998	0.000521318379552526	NA	NA	NA
YKL073W	881	67.41	89.44	0.753689624329159	0.00100330861667918	NA	NA	NA
YKL074C	527	23.78	26.9	0.884014869888476	0.00106905575001874	NA	NA	NA
YKL075C	450	20.24	28	0.722857142857143	0.000979551610895784	NA	NA	NA
YKL077W	392	233.82	216.32	1.08089866863905	0.00166241756234335	-13.6	0	53
YKL078W	735	19.38	30.8	0.629220779220779	0.000751782620633935	-12.4	0	34
YKL079W	656	23.04	38.79	0.593967517401392	0.000694706836526844	-8.1	0	57
YKL080W	392	363.55	460.14	0.790085626113792	0.001209296981431	-9.4	0	106
YKL081W	412	2309.42	2121.39	1.08863528158424	0.00259461973185498	-3.1	0	4
YKL082C	434	105.67	67.47	1.56617756039721	0.00225731709808927	-8	0	66
YKL084W	116	69.65	62.37	1.11672278338945	0.00134861374421257	-12	0	27
YKL085W	334	216.04	155.31	1.39102440280729	0.00253398113493677	-11.4	0	137
YKL086W	127	9.39	5.43	1.7292817679558	0.00175761220125925	NA	NA	NA
YKL087C	224	56.89	34.06	1.67028772753964	0.00212561084218316	NA	NA	NA
YKL088W	571	37.56	30.34	1.23796967699407	0.00146067867839004	-5.2	0	30
YKL089W	549	15.08	18.29	0.82449425915801	0.00105622639518662	NA	NA	NA
YKL091C	310	26.08	27.94	0.933428775948461	0.00124863938591145	NA	NA	NA
YKL092C	1104	11.58	31.83	0.363807728557964	0.000457719776543148	-12.8	0	77
YKL094W	313	99.09	121.86	0.81314623338257	0.00104729824279778	-5.9	0	19
YKL095W	278	22.14	16.29	1.35911602209945	0.00169381295153796	-6.6	0	86
YKL096W	239	393.6	222.6	1.76819407008086	0.0030047103685653	-0.4	0	48
YKL096WA	92	4879.65	2208.27	2.20971620318168	0.00633018393510134	NA	NA	NA
YKL098W	357	12.23	30.19	0.405101026830076	0.000459492096574674	-10.5	1	16
YKL099C	250	128.39	95.87	1.33920934598936	0.00168223723953806	NA	NA	NA
YKL100C	587	52.55	88.29	0.595197644127308	0.000830710485066468	-7.5	1	24
YKL101W	1518	26.11	69.74	0.374390593633496	0.000464928539192135	-9.7	0	270
YKL103C	514	99.67	88.47	1.12659658641347	0.00170837551642511	-5.7	0	46
YKL104C	717	199.55	228.44	0.873533531780774	0.00155704088182928	-5.6	0	203
YKL105C	1132	13.83	22.61	0.611676249447147	0.000723242099360038	NA	NA	NA
YKL106W	451	39.91	81.41	0.490234614912173	0.000588979806599314	NA	NA	NA
YKL108W	453	14	23.25	0.602150537634409	0.000783100944285962	-9.6	0	21
YKL109W	554	16.58	29.49	0.562224482875551	0.000797783546170827	NA	NA	NA
YKL110C	313	52.43	60.38	0.868333885392514	0.0010108196416466	-8.8	1	60
YKL112W	731	74.11	85.71	0.86465989966165	0.00122742030871703	-7.1	0	87
YKL113C	382	64.2	77.56	0.827746260959257	0.0011021280476228	-4.6	0	27
YKL114C	367	74.36	73.35	1.01376959781868	0.00141269130301203	NA	NA	NA
YKL116C	518	16.41	30.97	0.529867613819826	0.000626040474548308	NA	NA	NA
YKL117W	216	1072.94	391.44	2.74100756182301	0.0052216861546757	-5.5	0	57
YKL119C	215	55.6	52.19	1.06533818739222	0.00124074639278375	NA	NA	NA
YKL120W	324	239.41	212.35	1.12743112785496	0.00168614175059041	-4.7	0	91
YKL121W	852	5.09	15.13	0.336417713152677	0.000444411562209796	NA	NA	NA
YKL122C	167	150.65	109.04	1.381603081438	0.0018242079219747	-8.3	0	26
YKL124W	579	11.08	19.13	0.57919498170413	0.000771004316041411	NA	NA	NA
YKL125W	627	29.88	43.41	0.688320663441603	0.000856495297152082	-6.1	0	92
YKL126W	680	77.37	108.64	0.712168630338733	0.00104418367573155	NA	NA	NA
YKL127W	570	181.87	160.17	1.13548105138291	0.00179293338718183	-6	0	26
YKL128C	295	111.92	140.97	0.79392778605377	0.000958292738296261	NA	NA	NA
YKL129C	1272	27.89	46.43	0.600689209562783	0.000802601815642272	NA	NA	NA
YKL130C	246	63.21	57.22	1.104683677036	0.00149587003293981	NA	NA	NA
YKL133C	463	2.42	12.54	0.192982456140351	0.000217531210612339	NA	NA	NA
YKL134C	772	14.03	27.03	0.51905290418054	0.000654233432106211	-6.7	0	53
YKL135C	726	37.91	63.79	0.59429377645399	0.00079370035312378	-8.5	0	86
YKL137W	111	128.88	82.91	1.55445663972983	0.00187505201899365	NA	NA	NA
YKL138C	131	98.97	87.91	1.12581048799909	0.00166037255581023	-7.1	0	59
YKL138CA	69	203.86	108.42	1.88028039107176	0.00157609944287801	NA	NA	NA
YKL140W	548	35.6	47.42	0.75073808519612	0.00102390377910896	NA	NA	NA
YKL141W	198	150.2	121.3	1.23825226710635	0.00166260646657109	-8.4	0	28
YKL142W	219	336.79	213.94	1.57422641862204	0.0022522898809537	NA	NA	NA
YKL143W	463	88.23	76.75	1.14957654723127	0.00165096176061183	NA	NA	NA
YKL144C	212	69.22	59.66	1.16024136775059	0.00167062950400213	NA	NA	NA
YKL145W	467	312.55	271.68	1.15043433451119	0.00181671481627441	-4.9	0	24
YKL146W	692	28.58	43.03	0.664187775970253	0.000744012940238205	-13.3	0	20
YKL148C	640	39.54	41.91	0.943450250536865	0.00142043666314009	-2	0	153
YKL149C	405	16.8	26.25	0.64	0.000874331914744516	NA	NA	NA
YKL150W	302	140.5	108.21	1.29840125681545	0.00210183118891261	NA	NA	NA
YKL151C	337	50.24	42.5	1.18211764705882	0.00151173624912325	NA	NA	NA
YKL152C	247	15019.33	11358.75	1.32226961593485	0.00394144535980501	-6	0	24
YKL154W	244	84.31	95.4	0.883752620545073	0.00121918299972001	NA	NA	NA
YKL155C	628	16.05	32.05	0.500780031201248	0.000609369752959479	-11.4	0	42
YKL156W	82	2163.93	1097.14	1.97233716754471	0.00378676790856443	NA	NA	NA
YKL157W	952	154.03	164.76	0.934874969652828	0.00153313402802884	-7.9	0	38
YKL159C	211	19.84	18.89	1.05029115934357	0.00125733819330065	-1.5	0	50
YKL160W	145	264.61	302.42	0.874975200052907	0.00107680113636202	-4.6	0	9
YKL162C	402	5.72	7.22	0.792243767313019	0.000860763303370404	NA	NA	NA
YKL165C	919	47.1	68.23	0.690312179393229	0.000937297993543233	-8.8	0	30
YKL166C	398	42.63	48.84	0.872850122850123	0.00125779675686664	-11.5	0	155
YKL167C	137	81.11	61.79	1.31267195339052	0.00167161165219961	-9.2	0	21
YKL168C	724	9.91	20.53	0.482708231855821	0.000575205551233104	-7.4	0	11
YKL170W	138	86.34	67.05	1.28769574944072	0.00169999299589983	-13.2	0	74
YKL171W	928	4.59	20.63	0.22249151720795	0.000262610498628871	-8.2	0	90
YKL172W	427	257.22	163.09	1.57716598197314	0.002660427054707	-4.4	0	36
YKL173W	1008	22.23	39.01	0.569853883619585	0.000690350445332066	NA	NA	NA
YKL174C	618	25.05	41.57	0.602598027423623	0.000722880640139178	-6.3	1	105
YKL175W	503	57.13	86	0.664302325581395	0.000785764583903382	-9.6	0	31
YKL176C	828	7.93	68.71	0.115412603696696	0.000128608114756045	-8.7	1	343
YKL178C	470	3.8	7.33	0.518417462482947	0.000633117381997603	NA	NA	NA
YKL179C	679	41	68.93	0.594806325257508	0.000720245699137662	NA	NA	NA
YKL180W	184	5204.66	3554.73	1.46415058246337	0.00439919174929616	-6.3	0	22
YKL181W	427	226.07	292.29	0.773444182147867	0.00134147615288971	NA	NA	NA
YKL182W	2051	660.07	1053.89	0.626317737145243	0.00121738760383191	-7	1	325
YKL183W	306	35.83	40.37	0.887540252662869	0.0010305850020472	NA	NA	NA
YKL184W	466	152.31	169.61	0.898001297093332	0.00126234536203093	-10.2	0	153
YKL185W	588	49	66.04	0.741974560872199	0.000841843016635305	NA	NA	NA
YKL186C	184	99.3	93.08	1.0668242372153	0.00142918546185374	-5.8	0	51
YKL189W	399	19.94	20.48	0.9736328125	0.00122862827547381	-12	0	100
YKL190W	175	202.15	162.27	1.24576323411598	0.0015872536249012	-13.7	1	39
YKL191W	534	59.02	125.99	0.468449876974363	0.00056852447706598	-13.4	0	28
YKL192C	125	581.77	274.03	2.12301572820494	0.00322420207875818	NA	NA	NA
YKL193C	338	56.93	48.05	1.18480749219563	0.00162643991339866	-7	0	43
YKL194C	462	13.34	27.27	0.489182251558489	0.000648146079465081	-15.3	0	27
YKL195W	403	118.5	142.39	0.832221363859822	0.00118864924286047	-11.4	0	52
YKL196C	200	362.57	283.23	1.28012569289976	0.00180990950182535	-8.3	0	48
YKL197C	1043	12.8	31.8	0.40251572327044	0.000482336929852066	NA	NA	NA
YKL198C	662	11.22	32.41	0.346189447701327	0.000417495961129876	NA	NA	NA
YKL201C	1178	4.16	15.29	0.272073250490517	0.000367233293681537	NA	NA	NA
YKL203C	2474	10.54	44.66	0.236005373936408	0.000300719601638624	NA	NA	NA
YKL204W	632	70.03	54.28	1.29016212232867	0.00160914948132975	-5.2	0	36
YKL205W	1100	30.61	70.56	0.433815192743764	0.000585370222875561	-10.5	0	41
YKL206C	267	55.04	62.67	0.878251156853359	0.000977003386097382	-8.1	0	36
YKL207W	253	188.46	218.65	0.861925451635033	0.000978472714628983	NA	NA	NA
YKL208W	271	19.05	22.34	0.852730528200537	0.000927312812609973	NA	NA	NA
YKL209C	1290	81.8	168.06	0.486730929429965	0.000606825021229734	NA	NA	NA
YKL210W	1024	469.09	449.33	1.04397658736341	0.00160803079160908	-2.6	0	50
YKL211C	484	110.2	104.02	1.05941165160546	0.00140253434541001	-8.4	0	21
YKL212W	623	227.22	234.15	0.970403587443946	0.00145373515820517	NA	NA	NA
YKL213C	715	45.47	58.99	0.77080861162909	0.000956020074033862	-8	1	39
YKL214C	203	97.6	77.1	1.26588845654994	0.00163431104985666	NA	NA	NA
YKL215C	1286	45.95	60.12	0.764304723885562	0.00103991895065963	-5.5	0	74
YKL216W	314	620.57	431.65	1.43766940808525	0.00230235075201377	-2.2	0	43
YKL218C	326	18.68	22.8	0.819298245614035	0.000935843413367417	NA	NA	NA
YKL219W	407	14.55	29.26	0.497265892002734	0.000585314780729411	NA	NA	NA
YKL222C	705	1.07	12.01	0.0890924229808493	0.000108872132445628	NA	NA	NA
YKR001C	704	265.04	219.44	1.20780167699599	0.00177361176274412	-6.8	0	43
YKR002W	568	44.77	54.76	0.817567567567568	0.00111552758913367	NA	NA	NA
YKR003W	448	56.81	100.74	0.563926940639269	0.000759807770134901	-9	2	90
YKR004C	377	7.03	18.54	0.379180151024811	0.000443871962051439	NA	NA	NA
YKR006C	264	99.22	90.41	1.09744497290123	0.00144790055478666	-13.3	1	5
YKR007W	184	47.29	60.18	0.785809238949817	0.000815213799186926	NA	NA	NA
YKR008W	625	60.98	62.92	0.969167196439924	0.00133286583728073	NA	NA	NA
YKR009C	900	2	5.47	0.36563071297989	0.000499081277487386	NA	NA	NA
YKR010C	771	12.34	27.9	0.442293906810036	0.000534577507641388	NA	NA	NA
YKR011C	353	51.47	31.37	1.64073956008926	0.00227034254922992	-7.6	0	109
YKR013W	329	263.26	146.75	1.79393526405451	0.00280238325860822	-0.5	0	51
YKR014C	234	246.84	121.99	2.02344454463481	0.00330009517796844	-9.1	0	144
YKR016W	540	40.34	56.32	0.716264204545455	0.00094992586184026	NA	NA	NA
YKR017C	551	6.6	14.38	0.458970792767733	0.000620104784371309	-3.4	0	108
YKR018C	725	105.32	160.68	0.6554642768235	0.000910400306075889	-10.7	0	29
YKR019C	615	8.25	15.92	0.51821608040201	0.000572710824573301	-7.7	0	83
YKR020W	164	50.33	29.41	1.71132267936076	0.00229831083223977	-10.5	0	18
YKR021W	915	10.27	23.72	0.432967959527825	0.000532405388448921	NA	NA	NA
YKR022C	322	12.9	32.86	0.392574558734023	0.000470321815844992	-10.1	1	57
YKR023W	530	22.36	19.59	1.14139867279224	0.00144829623566052	NA	NA	NA
YKR024C	742	36.39	38.34	0.949139280125196	0.00126118925209338	NA	NA	NA
YKR025W	282	104.15	69.29	1.50310290085149	0.00203019793248603	-7.7	0	32
YKR026C	305	105.36	98.27	1.07214816322377	0.00137085277753123	NA	NA	NA
YKR027W	765	12.04	27.92	0.431232091690544	0.000513360239382901	NA	NA	NA
YKR028W	1033	32.34	91.71	0.352633300621524	0.000459260085693363	NA	NA	NA
YKR029C	751	24.63	29.75	0.827899159663866	0.00104283975930375	-9.3	0	22
YKR030W	273	41.89	45.97	0.911246465085926	0.00107877619018741	-7.1	0	53
YKR031C	1683	12.75	39.86	0.319869543401907	0.000420553896515807	-5.9	0	96
YKR035WA	204	128.37	77.92	1.64745893223819	0.00207752280268768	-10.7	0	18
YKR036C	643	10.36	34.52	0.300115874855156	0.000363611602019605	-15.3	0	31
YKR037C	295	24.99	33.03	0.756584922797457	0.000985029735751343	-4.5	0	35
YKR038C	386	51.11	87.34	0.585184337073506	0.000684860372509538	-11.5	1	19
YKR039W	602	9.38	13.82	0.678726483357453	0.00111717838683401	NA	NA	NA
YKR041W	250	3.89	9.06	0.429359823399558	0.000548684094344159	-5.9	0	7
YKR042W	365	1373.88	887.63	1.54780708177957	0.00347141322069762	-2.4	0	209
YKR043C	271	416.74	217.75	1.91384615384615	0.00269219139104009	NA	NA	NA
YKR044W	443	9.29	25.22	0.368358445678033	0.000413065977916893	-14.5	0	70
YKR045C	183	26.13	27.7	0.943321299638989	0.000889406201770185	NA	NA	NA
YKR046C	283	38.44	38.78	0.991232594120681	0.00135706865105904	-6	0	10
YKR048C	417	272.28	274.76	0.990973940893871	0.0011412972737611	-7	0	20
YKR049C	133	45.45	59.95	0.7581317764804	0.000748496616662115	-7.4	0	28
YKR050W	889	0.72	29.67	0.0242669362992922	2.91112632925815e-05	-14.7	0	28
YKR051W	418	6.46	22.25	0.290337078651685	0.000362065307606885	-11.5	0	118
YKR052C	304	31.03	43.55	0.712514351320322	0.000983937477893172	NA	NA	NA
YKR054C	4092	4.89	43.12	0.113404452690167	0.000133638574979477	NA	NA	NA
YKR055W	291	27.07	23.34	1.15981148243359	0.00128586061874501	NA	NA	NA
YKR056W	639	48.56	55.22	0.879391524809852	0.00125479804694863	NA	NA	NA
YKR057W	87	3038.53	2206.2	1.37726860665398	0.00327062745342995	-9.6	0	9
YKR058W	616	1.43	9.75	0.146666666666667	0.000188610110970378	-8	3	128
YKR060W	274	44.76	46.52	0.962166809974205	0.00120213562484148	NA	NA	NA
YKR061W	425	2.24	14.82	0.15114709851552	0.00018117151354379	NA	NA	NA
YKR062W	328	68.9	69.02	0.998261373514923	0.00148078362510493	NA	NA	NA
YKR063C	502	13.54	27.35	0.495063985374771	0.000608618050612129	NA	NA	NA
YKR064W	863	6.81	27.43	0.248268319358367	0.000328418398900553	NA	NA	NA
