ORF	Length	RPF	mRNA	TE	IP	FEatg	FEcap
YLR078C	244	0.261224489795918	0.636363636363636	0.410495626822157	0.000638924649328817	-2.6	NA
YLR079W	284	0.249122807017544	0.303030303030303	0.822105263157895	0.00090312649154984	-4.9	-13.6
YLR083C	667	0.529940119760479	0.515151515151515	1.02870729129975	0.0016413814724144	-1.5	NA
YLR088W	614	0.167479674796748	0.272727272727273	0.614092140921409	0.00083428925480837	0	-10
YLR089C	592	0.472175379426644	0.333333333333333	1.41652613827993	0.00220546001950118	0	-10.1
YLR090W	459	0.0978260869565217	0.454545454545455	0.215217391304348	0.000303959473178339	-1.5	NA
YLR093C	253	0.440944881889764	0.696969696969697	0.632660047928791	0.000798525187279214	-0.3	-9.6
YLR099C	394	0.0987341772151899	0.242424242424242	0.407278481012658	0.000485267305731832	-2	NA
YLR099WA	87	0.454545454545455	0.424242424242424	1.07142857142857	0.00106765194868934	-1.6	NA
YLR100W	347	0.704022988505747	1.21212121212121	0.580818965517241	0.000783896163447874	0	-9.4
YLR109W	176	20.4858757062147	3.57575757575758	5.72910083309394	0.0138665899239111	0	-4.04
YLR110C	133	56.6268656716418	22.7878787878788	2.48495554144173	0.00753815728559198	0	-2.2
YLR113W	435	0.31651376146789	0.909090909090909	0.348165137614679	0.000501838610066319	0	-20.5
YLR114C	764	0.0862745098039216	0.181818181818182	0.474509803921569	0.000663466917855414	-2.6	-10.8
YLR115W	859	0.0476744186046512	0.181818181818182	0.262209302325581	0.000352394655518171	0	-15.6
YLR118C	227	0.355263157894737	0.303030303030303	1.17236842105263	0.00166995989041842	-2.5	-13.2
YLR126C	251	0.150793650793651	0.212121212121212	0.710884353741496	0.000888011497140588	0	NA
YLR129W	943	0.223516949152542	0.666666666666667	0.335275423728814	0.000495577863314007	-4.4	-15
YLR138W	985	0.0862068965517241	0.272727272727273	0.316091954022989	0.00043112646741498	0	NA
YLR143W	685	0.0495626822157434	0.363636363636364	0.136297376093294	0.000197117391735873	0	-8
YLR144C	779	0.0769230769230769	0.242424242424242	0.317307692307692	0.000452112295929014	-0.6	NA
YLR146C	300	0.18936877076412	0.515151515151515	0.367598202071526	0.000564241398828834	-1.2	NA
YLR147C	101	0.343137254901961	0.363636363636364	0.943627450980392	0.0010820763634544	-3.2	NA
YLR150W	273	21.456204379562	8.33333333333333	2.57474452554745	0.00755008379244669	0	-3.7
YLR153C	683	1.62280701754386	0.727272727272727	2.23135964912281	0.00465036109200216	0	NA
YLR163C	462	0.187904967602592	0.333333333333333	0.563714902807775	0.000823320469630568	-2.7	-10.7
YLR166C	871	0.0928899082568807	0.363636363636364	0.255447247706422	0.000389468841764434	-2.9	NA
YLR170C	156	0.464968152866242	0.878787878787879	0.52910169119262	0.000682422253908113	-0.5	NA
YLR172C	300	0.853820598006645	0.333333333333333	2.56146179401993	0.0039124378455754	0	-10.5
YLR175W	483	2.18181818181818	2.06060606060606	1.05882352941176	0.00217941137698482	-2	-12.6
YLR179C	201	1.26732673267327	0.848484848484849	1.49363507779349	0.00219940779827062	0	-8.5
YLR180W	382	2.55352480417755	1.03030303030303	2.47842113346644	0.00576861956087034	0	NA
YLR181C	330	0.154078549848943	0.363636363636364	0.423716012084592	0.00053968546663691	0	NA
YLR182W	803	0.0883084577114428	0.212121212121212	0.416311300639659	0.000589059288081666	-1.9	-10.8
YLR183C	489	0.228571428571429	0.212121212121212	1.07755102040816	0.00134505239834017	0	-5.3
YLR185W	88	24.9325842696629	7.51515151515152	3.31764226168902	0.00872928882325723	0	-10.2
YLR186W	252	0.679841897233202	0.727272727272727	0.934782608695652	0.00142266375566492	-1.8	-6.5
YLR188W	695	0.0977011494252874	0.181818181818182	0.53735632183908	0.000710064222408721	-2.8	-11.6
YLR190W	491	0.24390243902439	0.242424242424242	1.00609756097561	0.00128094701556914	0	-16.9
YLR191W	386	0.0981912144702842	0.272727272727273	0.360034453057709	0.000441905194223102	-1	-9.9
YLR192C	265	1.90977443609023	0.818181818181818	2.33416875522139	0.00482208070143716	0	-3.51
YLR194C	254	0.262745098039216	0.424242424242424	0.619327731092437	0.000795413579720842	0	-4.2
YLR195C	455	0.392543859649123	0.909090909090909	0.431798245614035	0.000690537789137452	-0.6	-8.3
YLR196W	576	0.599653379549393	0.515151515151515	1.16403303089	0.00201616527812749	0	NA
YLR197W	504	2.92079207920792	0.696969696969697	4.19070167886354	0.00852866745834652	-1.2	-15.4
YLR199C	276	0.231046931407942	0.242424242424242	0.953068592057762	0.00113556969552206	0	-8.2
YLR200W	114	1.07826086956522	0.363636363636364	2.96521739130435	0.00448538698341068	-3.1	NA
YLR203C	436	0.173913043478261	0.212121212121212	0.819875776397516	0.00114340601885487	-2.4	-10.5
YLR204W	111	0.366071428571429	0.393939393939394	0.929258241758242	0.00108518562949729	0	NA
YLR206W	613	0.296416938110749	0.181818181818182	1.63029315960912	0.0020219024404612	0	NA
YLR208W	297	1.19463087248322	1.3030303030303	0.916809739347589	0.00164696870971628	-0.8	-3.77
YLR209C	311	0.189102564102564	0.272727272727273	0.693376068376068	0.000967369461945315	-0.1	-7.2
YLR210W	460	0.0802603036876356	0.303030303030303	0.264859002169197	0.000354187710149761	-2.2	-11.2
YLR214W	686	0.496360989810771	1.12121212121212	0.442700342263661	0.000611040875974195	-4.3	NA
YLR216C	371	3.13709677419355	1.96969696969697	1.59267990074442	0.00279136293398493	-1	-7.2
YLR220W	322	0.325077399380805	0.333333333333333	0.975232198142415	0.00126298074729375	0	NA
YLR221C	220	0.624434389140271	1.24242424242424	0.502593532722657	0.000720307544451998	0	-7.8
YLR222C	817	0.237163814180929	0.212121212121212	1.11805798113867	0.00162166163813433	-5.1	-12.2
YLR223C	1085	0.067219152854512	0.242424242424242	0.277279005524862	0.000400413096208183	-3.8	-7
YLR225C	407	0.161764705882353	0.454545454545455	0.355882352941176	0.00049374854329306	0	-9.8
YLR226W	395	0.123737373737374	0.272727272727273	0.453703703703704	0.000629018499035077	0	NA
YLR229C	191	1.03125	0.636363636363636	1.62053571428571	0.00225799428524373	-0.8	NA
YLR231C	453	0.1784140969163	0.363636363636364	0.490638766519824	0.000696314354477854	0	-10.8
YLR238W	478	0.0688935281837161	0.242424242424242	0.284185803757829	0.000365989240842706	-1.4	-14
YLR241W	782	0.0664112388250319	0.333333333333333	0.199233716475096	0.00024458850346473	-4	-13.5
YLR243W	272	0.230769230769231	0.545454545454545	0.423076923076923	0.000595724614018288	0	NA
YLR244C	387	1.69329896907216	0.727272727272727	2.32828608247423	0.00395290113126051	0	-7.8
YLR247C	1556	0.0276172125883109	0.242424242424242	0.113921001926782	0.000153070545855487	-1.9	NA
YLR248W	610	0.468085106382979	0.393939393939394	1.18821603927987	0.00173290554942538	-3.7	-9.4
YLR249W	1044	21.8947368421053	9.54545454545454	2.2937343358396	0.00700548005136905	-1.8	NA
YLR250W	234	0.991489361702128	0.666666666666667	1.48723404255319	0.00235610358667694	-2.6	-13.4
YLR257W	321	0.93167701863354	2.84848484848485	0.327078102286243	0.000427348756408775	0	-14.9
YLR258W	705	0.0878186968838527	0.363636363636364	0.241501416430595	0.000364353153252789	-1.5	NA
YLR259C	572	5.05061082024433	0.393939393939394	12.8207813129279	0.0264678852703237	-3	-7.9
YLR262C	215	0.481481481481481	0.575757575757576	0.83625730994152	0.00121175537758019	0	-9.5
YLR262CA	64	5.76923076923077	2.81818181818182	2.04714640198511	0.00398266996392252	0	NA
YLR264W	67	17.3235294117647	14.9090909090909	1.16194404591105	0.0034677043951963	-1.6	-8.7
YLR268W	214	0.813953488372093	0.666666666666667	1.22093023255814	0.00160638554166414	-1.9	-8.2
YLR274W	775	0.141752577319588	0.333333333333333	0.425257731958763	0.000639019035131652	-3.2	-14.4
YLR276C	594	0.473949579831933	0.818181818181818	0.579271708683473	0.000873906979384011	0	-7.7
YLR285W	261	0.374045801526718	0.424242424242424	0.881679389312977	0.00130715676807572	-2.7	-18.4
YLR286C	562	2.24511545293073	1.54545454545455	1.45272176366106	0.00221300250091022	0	NA
YLR287C	355	0.235955056179775	0.454545454545455	0.519101123595506	0.000722981152259689	-0.6	-10.4
YLR290C	277	0.140287769784173	0.393939393939394	0.356115107913669	0.000460375145800255	-1.4	NA
YLR291C	381	0.329842931937173	0.181818181818182	1.81413612565445	0.00283233271515021	0	-11.1
YLR292C	193	0.768041237113402	1.15151515151515	0.666983179598481	0.000885354822277585	-1.2	NA
YLR293C	219	9.00454545454545	2.06060606060606	4.36985294117647	0.0114480515611656	0	-9
YLR295C	124	1.12	0.242424242424242	4.62	0.00731266122880795	-1.1	-3.8
YLR298C	231	0.15948275862069	0.242424242424242	0.657866379310345	0.000821876542331783	-2.1	-15.2
YLR300W	448	1.73273942093541	0.848484848484849	2.04215717467388	0.0037330929345417	-1	-15.1
YLR301W	244	1.44897959183673	1.63636363636364	0.885487528344671	0.00175536355996784	0	-4.9
YLR304C	778	1.33889602053915	0.333333333333333	4.01668806161746	0.00983886885850446	0	-11.7
YLR309C	911	0.134868421052632	0.181818181818182	0.741776315789474	0.0010521485239244	-2.1	NA
YLR312WA	253	0.200787401574803	0.636363636363636	0.315523059617548	0.000404239013398038	-3.4	NA
YLR314C	520	0.679462571976967	0.484848484848485	1.4013915547025	0.0020377490675794	-1.4	-5.8
YLR321C	426	0.283372365339578	0.303030303030303	0.935128805620609	0.00135796303874285	-1	-5.5
YLR325C	78	39.1645569620253	38.8787878787879	1.00735025701234	0.0034586142299804	0	-6.5
YLR328W	401	0.251243781094527	0.333333333333333	0.753731343283582	0.00121819463601502	0	NA
YLR332W	376	0.262599469496021	0.212121212121212	1.2379689276241	0.00145565108805153	0	-3.8
YLR333C	108	13.0091743119266	6.96969696969697	1.86653370562425	0.00411824373422475	-0.1	-8.4
YLR335W	720	0.556171983356449	0.303030303030303	1.83536754507628	0.0026020370047878	-0.7	-11.1
YLR336C	899	0.186666666666667	0.454545454545455	0.410666666666667	0.000561054974609157	-2.8	NA
YLR340W	312	32.1916932907348	5.66666666666667	5.68088705130615	0.018642588245511	0	-8.5
YLR342W	1876	0.830580713905168	0.333333333333333	2.4917421417155	0.0044535551481628	-3	-5.9
YLR345W	509	0.0705882352941176	0.181818181818182	0.388235294117647	0.000482611319784393	-0.7	NA
YLR348C	298	0.284280936454849	1.12121212121212	0.253547862243514	0.00034257534111865	-1.4	-12.2
YLR350W	216	0.433179723502304	0.575757575757576	0.752364782925054	0.000817296565131458	-0.1	-3.1
YLR351C	291	0.452054794520548	0.757575757575758	0.596712328767123	0.000767841452645002	-6.3	-9.7
YLR354C	335	3.75	1.39393939393939	2.69021739130435	0.00725106018799286	-2.3	-6.6
YLR355C	395	16.8181818181818	1.84848484848485	9.0983606557377	0.0276804310265518	0	NA
YLR357W	889	0.158426966292135	0.212121212121212	0.746869983948636	0.0010228315075309	0	-11.1
YLR359W	482	1.8592132505176	3.6969696969697	0.502901944812137	0.000998883637640692	0	-5.6
YLR362W	717	0.064066852367688	0.212121212121212	0.302029446876244	0.000412239638371178	-0.2	-8.8
YLR363C	218	0.278538812785388	0.272727272727273	1.02130898021309	0.00177015900108222	-2.7	-11.9
YLR363WA	85	0.558139534883721	0.818181818181818	0.682170542635659	0.00112722862359512	0	NA
YLR367W	130	4.6793893129771	6.03030303030303	0.775979132302735	0.0020557760808212	0	-14.7
YLR370C	178	0.726256983240223	0.606060606060606	1.19832402234637	0.00175988557788867	0	-4.6
YLR372W	345	1.34682080924855	2.60606060606061	0.516803333781422	0.00102969249433322	-2.1	-10.9
YLR375W	343	0.0988372093023256	0.242424242424242	0.407703488372093	0.000482781271065318	-2.9	NA
YLR378C	480	1.08523908523909	0.333333333333333	3.25571725571726	0.00496562781946105	0	-8
YLR384C	1349	0.32962962962963	0.393939393939394	0.836752136752137	0.00127147559349865	-3.9	NA
YLR387C	432	0.367205542725173	1.09090909090909	0.336605080831409	0.000452503088229874	-1.9	-9
YLR388W	56	23.9122807017544	10.8181818181818	2.21037888839746	0.00579982525354225	0	NA
YLR390WA	238	2.33054393305439	1	2.33054393305439	0.0043543987403679	0	NA
YLR395C	78	1.24050632911392	0.757575757575758	1.63746835443038	0.00274420947994954	0	NA
YLR397C	780	0.1651728553137	0.212121212121212	0.778672032193159	0.00102602675157463	0	NA
YLR399C	686	0.328966521106259	0.515151515151515	0.638582070382738	0.000840015284893552	-0.8	-13.6
YLR401C	668	0.2152466367713	0.454545454545455	0.473542600896861	0.000695910693852567	-0.4	-9.7
YLR406C	113	12.8421052631579	9.18181818181818	1.39864512767066	0.00394958672327658	-0.4	-9.1
YLR407W	228	0.2882096069869	1.66666666666667	0.17292576419214	0.000217186833461196	-0.5	-10.1
YLR409C	939	0.196808510638298	0.787878787878788	0.249795417348609	0.000387416494157803	-3.5	-16.6
YLR413W	675	1.20118343195266	0.303030303030303	3.96390532544379	0.00596676350400486	-3.8	NA
YLR418C	393	0.360406091370558	0.545454545454545	0.660744500846024	0.000930936456049993	-1.6	-9.9
YLR420W	364	0.882191780821918	1.3030303030303	0.677030901561007	0.00104405596024134	0	NA
YLR421C	156	1.32484076433121	0.939393939393939	1.41031436203	0.00188607735021462	0	NA
YLR427W	670	0.0789865871833085	0.212121212121212	0.372365339578454	0.000480125976891516	-1.7	NA
YLR429W	651	0.748466257668712	0.454545454545455	1.64662576687117	0.00257394585225847	-1.4	-15.4
YLR435W	205	0.645631067961165	0.909090909090909	0.710194174757282	0.00114916609807907	-2	NA
YLR437C	133	0.380597014925373	0.242424242424242	1.56996268656716	0.00142911787694412	0	-10.8
YLR438CA	89	1.27777777777778	1.33333333333333	0.958333333333333	0.00102902548560745	0	NA
YLR440C	709	0.115492957746479	0.242424242424242	0.476408450704225	0.000619205448165171	-1.1	-14.7
YLR441C	255	14.15234375	23.1818181818182	0.610493259803922	0.00183957862701906	-2	-7.5
YLR447C	345	1.86127167630058	2.09090909090909	0.890173410404624	0.00147952047396032	-2.4	-12.8
YLR449W	392	1.43765903307888	1.09090909090909	1.31785411365564	0.00223451537972097	-2	-10.1
YLR452C	698	0.227467811158798	0.515151515151515	0.441555162837667	0.000603259215753163	-2	NA
YLR455W	304	0.252459016393443	0.212121212121212	1.19016393442623	0.00174456037689258	-1.8	-20.7
YLR459W	394	0.154430379746835	0.181818181818182	0.849367088607595	0.00105492276370996	-1.9	NA
YML001W	208	1.15789473684211	1.96969696969697	0.587854251012146	0.000966070244725768	0	-14.7
YML004C	326	0.700305810397553	1.51515151515152	0.462201834862385	0.000687202335928408	0	NA
YML005W	462	0.0755939524838013	0.272727272727273	0.277177825773938	0.000356959086872963	-0.4	NA
YML007W	650	0.208909370199693	0.212121212121212	0.984858459512837	0.00136726677359751	-2.9	NA
YML008C	383	1.68489583333333	0.212121212121212	7.94308035714286	0.0151839141926702	0	-4.3
YML009C	70	1	0.757575757575758	1.32	0.00166788633572766	-1.2	-9.2
YML012W	211	1.4622641509434	3.39393939393939	0.430845687331536	0.000657726589698535	0	-12.3
YML015C	346	0.129682997118156	0.333333333333333	0.389048991354467	0.00052026229584895	-3.1	NA
YML018C	393	0.0989847715736041	0.575757575757576	0.171920919048891	0.000205403829924071	-2.9	-13.1
YML019W	332	0.159159159159159	0.939393939393939	0.169427492008137	0.000223165614247157	0	-15.5
YML021C	359	0.138888888888889	0.242424242424242	0.572916666666667	0.000763509735103086	-2.5	NA
YML022W	187	1.86170212765957	3.60606060606061	0.516270337922403	0.000808894799144965	0	-9.2
YML028W	196	21.4213197969543	4.33333333333333	4.94338149160484	0.0136327954044261	0	-4.4
YML029W	838	0.0643623361144219	0.181818181818182	0.353992848629321	0.000455565883639474	0	NA
YML030W	159	0.28125	0.333333333333333	0.84375	0.00110691428338642	-6.2	-15.6
YML031W	655	0.121951219512195	0.303030303030303	0.402439024390244	0.000494262422906785	0	-8.7
YML035C	810	0.236744759556104	0.303030303030303	0.781257706535142	0.0011529061660519	0	NA
YML038C	442	0.090293453724605	0.727272727272727	0.124153498871332	0.000143896450675747	0	NA
YML041C	280	0.138790035587189	0.333333333333333	0.416370106761566	0.000514059321018279	-4.4	-10.9
YML046W	629	0.0634920634920635	0.484848484848485	0.130952380952381	0.000166452653548817	-3.2	NA
YML048W	403	0.584158415841584	0.545454545454545	1.07095709570957	0.00159570851627708	-3.3	NA
YML052W	302	0.584158415841584	0.424242424242424	1.37694483734088	0.00183883635067091	-3.3	-18.3
YML053C	212	0.2018779342723	0.272727272727273	0.740219092331768	0.00109361170825458	-0.6	-12
YML055W	178	0.301675977653631	0.393939393939394	0.765792866351526	0.00103794247989973	-1.9	-5.6
YML056C	524	1.30857142857143	1.72727272727273	0.757593984962406	0.00177254512931352	0	-12
YML058W	104	4.93333333333333	1.78787878787879	2.75932203389831	0.00504160120550739	0	-1.4
YML061C	859	0.0395348837209302	0.272727272727273	0.144961240310078	0.000188086227616808	-1	NA
YML062C	392	0.162849872773537	0.606060606060606	0.268702290076336	0.000336189007685546	-1.5	NA
YML063W	255	19.25390625	21.9393939393939	0.877595174378453	0.00282697798751009	0	-12.6
YML064C	245	0.158536585365854	0.848484848484849	0.18684668989547	0.000206412114842004	-0.4	-9.9
YML065W	914	0.073224043715847	0.212121212121212	0.34519906323185	0.000487043860018337	0	NA
YML067C	352	0.271954674220963	0.818181818181818	0.332389046270066	0.000507423843816552	0	NA
YML069W	552	0.625678119349005	0.757575757575758	0.825895117540687	0.00127671008270611	-1.8	NA
YML070W	584	0.51965811965812	0.303030303030303	1.71487179487179	0.00297444993722492	0	-4.6
YML073C	176	23.0056497175141	7	3.2865213882163	0.00996714174146562	0	-10.1
YML074C	411	1.58980582524272	0.96969696969697	1.63948725728155	0.00355004696758327	0	-5.8
YML075C	1054	0.106161137440758	0.242424242424242	0.437914691943128	0.000702811172308973	-0.4	-12.8
YML077W	159	0.30625	1.06060606060606	0.28875	0.000370954484002609	-2.4	NA
YML078W	182	2.28415300546448	0.454545454545455	5.02513661202186	0.0111318662872459	-0.6	-3.3
YML079W	201	0.54950495049505	0.666666666666667	0.824257425742574	0.00119428127168967	-0.5	-14.3
YML080W	423	0.165094339622642	0.303030303030303	0.544811320754717	0.000844681622306524	0	NA
YML081CA	59	1.58333333333333	0.848484848484849	1.86607142857143	0.0025102386934604	-2.4	NA
YML082W	649	0.0615384615384615	0.181818181818182	0.338461538461538	0.000419462281211781	-0.4	NA
YML085C	447	1.24330357142857	0.303030303030303	4.10290178571429	0.00715874195890344	-0.7	-6.9
YML088W	668	0.0523168908819133	0.181818181818182	0.287742899850523	0.000343652911576369	-3	-18.5
YML092C	250	1.19521912350598	0.939393939393939	1.27233003469991	0.00183605728172018	0	NA
YML093W	899	0.452222222222222	0.454545454545455	0.994888888888889	0.00165637614405126	-2.2	NA
