,gene,experimental translation rate per transcript [s^-1],modelled translation rate [s^-1],transcript abundance,initiation rate [s^-1],ORF length [nts],CAI
3134,YNL014W,0.105506123435,,,,3135.0,0.761405738496
3135,YLR404W,0.023247404111,0.0330508474576,1.0,9.08670735292e-07,858.0,0.714832180162
3136,YGR161C,0.183057927762,0.182485875706,2.0,2.60811306451e-06,792.0,0.681169879729
3137,YPL069C,0.0593574134199,0.0570621468927,2.0,7.98914990118e-07,1008.0,0.732497341578
3138,YGL216W,0.0237402060305,0.0449165230657,2.0,6.36160988242e-07,2418.0,0.689164791745
3139,YFL031W,0.0636559626112,0.0627118644068,84.0,1.77727967515e-08,717.0,0.649438408684
3140,YJR138W,0.0495790192142,0.0449165230657,2.0,5.25681442275e-07,4755.0,0.752512766027
3141,YKL179C,0.0292994206774,0.131642136784,4.0,9.26030184606e-07,2040.0,0.738682298619
3142,YJL145W,0.126621910632,0.631638418079,8.0,2.42405478947e-06,885.0,0.734812768372
3143,YPL192C,0.164649932157,,,,402.0,0.755876420436
3144,YNL004W,0.0837226004228,0.266384180791,4.0,1.87770415053e-06,1365.0,0.713833752665
3145,YOR265W,0.237332483716,0.779118054183,8.0,3.11857675973e-06,321.0,0.756403258299
3146,YMR061W,0.110999308721,0.139834458601,4.0,9.3629788341e-07,2034.0,0.753244864595
3147,YDR172W,0.115670570133,2.27937853107,25.0,2.75276427935e-06,2058.0,0.794585610535
3148,YPR199C,0.0638630713919,0.035593220339,2.0,4.76138487839e-07,885.0,0.707146610452
3149,YLR376C,0.0909886519516,,0.0,6.87946307631e-07,729.0,0.699770764148
3150,YDR426C,0.19622005772,,,,378.0,
3151,YOR365C,0.00887425390266,,,,2112.0,0.736666806141
3152,YDR394W,0.192691201055,0.830508474577,12.0,2.05276789472e-06,1287.0,0.738777916648
3153,YOR330C,0.0227287669829,0.0367242012486,3.0,3.88061760042e-07,3765.0,0.705951636499
3154,YAR014C,0.0322047070994,0.127969716659,4.0,9.0597651599e-07,2130.0,0.712826497654
3155,YOR387C,0.159975220807,,,,621.0,0.798871104515
3156,YOL082W,0.0793580346737,0.080790960452,3.0,7.7197879031e-07,1248.0,0.729515725524
3157,YOR030W,0.0193449657869,0.0096047910958,1.0,3.40964876817e-07,1860.0,0.743969243677
3158,YOR065W,0.130478983382,0.305367231639,4.0,2.2214710499e-06,930.0,0.787635279646
3159,YNL250W,0.00477901636317,0.0203395576146,1.0,5.89389949372e-07,3939.0,0.762472302563
3160,YOL115W,0.03161999482,0.0833333333334,3.0,8.79776275546e-07,1755.0,0.744827560626
3161,YDR457W,0.00701765900053,0.123446327684,8.0,4.88107081951e-07,9807.0,0.747385626062
3162,YNR031C,0.0135141542002,0.0437865476426,3.0,4.03407542025e-07,4740.0,0.745898448899
3163,YNL131W,0.169982174688,2.99556484647,25.0,3.50665345787e-06,459.0,0.820099057182
3164,YDR193W,0.257037920559,,,,399.0,
3165,YDR041W,0.112006833036,0.19406779661,4.0,1.51955389413e-06,612.0,0.733605044734
3166,YGR070W,0.0276556420607,0.00508474576271,1.0,1.78761169686e-07,3468.0,0.748721014044
3167,YCR105W,0.0933392879067,,,,1086.0,0.725868879398
3168,YBL101C,0.0298461592671,0.0412441029408,2.0,6.37329924915e-07,3354.0,0.717725359671
3169,YPL236C,0.018198173516,0.0293785310735,1.0,8.07808088886e-07,1095.0,0.712230362376
3170,YPL035C,0.283198328109,,,,348.0,
3171,YPR015C,0.0770205278592,,,,744.0,0.687619624206
3172,YDR488C,0.0316916922029,0.0228820023165,1.0,5.64028529817e-07,1602.0,0.604098893822
3173,YDL050C,0.291870918866,,,,372.0,
3174,YLR154C,0.149098735099,0.385886606967,7.0,1.59079933864e-06,333.0,0.670166346756
3175,YGR256W,0.109096277173,,0.0,1.39800569061e-06,1479.0,0.750612915031
3176,YEL042W,0.161582265818,0.737853107345,13.0,1.70296115179e-06,1557.0,0.772393000504
3177,YPR048W,0.0512388710826,0.0782485875707,2.0,1.03738286872e-06,1872.0,0.743271874182
3178,YLR014C,0.0362959395056,0.00960451977402,1.0,3.44264589143e-07,2715.0,0.723896827146
3179,YER126C,0.130007240342,1.14152542373,11.0,3.2411959065e-06,786.0,0.792357553148
3180,YNL121C,0.139184995587,1.32203389831,17.0,2.2938577829e-06,1854.0,0.807494938975
3181,YHR117W,0.130734038826,0.228255035453,6.0,1.08745575525e-06,1920.0,0.736353792503
3182,YBR040W,0.249313867775,,,,897.0,0.754618202755
3183,YPL258C,0.0305973320158,,,,1656.0,0.742693377845
3184,YCR045C,0.0406853288987,,,,1476.0,0.635601783044
3185,YKL203C,0.00910846133118,0.0392666459505,3.0,3.86639487821e-07,7425.0,0.750880805223
3186,YHR017W,0.0518351389543,0.0720338983051,2.0,9.14302023454e-07,1158.0,0.711096443953
3187,YDL036C,0.069715384951,0.0711884516512,2.0,8.32051265565e-07,1389.0,0.733664043554
3188,YCL069W,0.0736008560551,,,,1377.0,0.713333448851
3189,YLR434C,0.176732717803,,,,384.0,
3190,YML059C,0.0125491883117,0.071470945507,3.0,6.33910929698e-07,5040.0,0.739146874548
3191,YKR045C,0.180000010522,0.0381366705274,1.0,1.14352225942e-06,552.0,0.636417780728
3192,YFL067W,0.100129993113,,,,528.0,0.665300787221
3193,YPR128C,0.102655122655,0.192372881356,5.0,1.08817945399e-06,987.0,0.74243279522
3194,YKL156W,0.0843507360753,12.1842424927,76.0,4.86870159673e-06,249.0,0.815484787881
3195,YHR148W,0.10494845191,0.330225988701,4.0,2.62238327785e-06,552.0,0.71927362053
3196,YDL110C,0.233234945481,0.274301533942,3.0,2.82051807517e-06,453.0,0.650904443959
3197,YMR134W,0.136721687463,0.118079096045,2.0,1.82439706051e-06,714.0,0.725898671739
3198,YJR071W,0.441763981276,,,,369.0,
3199,YIR025W,0.140177246722,0.0483050847458,1.0,1.39889554064e-06,1107.0,0.699861089882
3200,YGL006W,0.0656064314353,0.0646910929688,3.0,6.10762313384e-07,3522.0,0.754781141907
3201,YPL006W,0.019596511658,0.102262775785,4.0,6.94853747286e-07,3513.0,0.742436117346
3202,YKR067W,0.029165892799,0.112715048448,3.0,1.06384920342e-06,2232.0,0.734418662214
3203,YOR168W,0.0871072602569,1.77146892655,26.0,1.98757133079e-06,2430.0,0.801589802137
3204,YMR043W,0.265508601696,0.293220338983,5.0,1.61749484618e-06,861.0,0.699180533251
3205,YML077W,0.15275094697,0.224576271187,5.0,1.28992320189e-06,480.0,0.717680373874
3206,YER068W,0.0113793719508,0.223446327684,3.0,2.05291006125e-06,1764.0,0.750718953125
3207,YER013W,0.0185667671479,0.0375716828159,1.0,9.19127805273e-07,3438.0,0.741069748158
3208,YMR269W,0.28148640955,,0.0,1.18618162364e-05,636.0,0.735481974934
3209,YMR092C,0.124963170668,0.701412429379,11.0,1.83784033596e-06,1848.0,0.755973511849
3210,YJL008C,0.14440697662,1.2011299435,19.0,1.87787479173e-06,1707.0,0.770622785828
3211,YGL067W,0.0907239958022,0.161299435028,4.0,1.16931349106e-06,1155.0,0.740738122673
3212,YDR230W,0.311773214908,,,,348.0,
3213,YPR073C,0.159917695473,0.969236419108,10.0,2.94230895542e-06,486.0,0.779001158833
3214,YER188W,0.0259351430976,,,,720.0,
3215,YHL039W,0.0843250594684,0.149435028249,4.0,1.02150675832e-06,1758.0,0.757676118371
3216,YDL136W,0.20967007992,,,,363.0,0.817013948541
3217,YCR090C,0.209807512281,0.46581920904,8.0,1.62696524796e-06,549.0,0.764235458397
3218,YHR177W,0.0528109731678,,,,1362.0,0.708948656475
3219,YOR332W,0.186210567211,7.22118644068,58.0,3.66985163012e-06,702.0,0.708097954301
3220,YDL245C,0.0353003627828,,,,1704.0,0.734420085616
3221,YDR316W,0.0485399974319,0.0437865476426,1.0,1.15456130453e-06,1416.0,0.758737999649
3222,YNL107W,0.162493721355,0.118361581921,2.0,1.7205396425e-06,681.0,0.748382572681
3223,YDR479C,0.0380722358722,0.0248594593068,1.0,7.19912125703e-07,1665.0,0.707154250971
3224,YKL096W,0.254695117845,1.94943502825,15.0,3.8631990453e-06,720.0,0.76023688194
3225,YBR113W,0.209774691009,,,,483.0,
3226,YDR238C,0.0801689948769,0.831096923642,17.0,1.44624319571e-06,2922.0,0.764138173348
3227,YNL069C,0.115579178979,51.9477951355,322.0,4.81958137411e-06,597.0,0.827534060332
3228,YGL191W,0.303117498057,1.22743580327,11.0,3.5397815044e-06,390.0,0.787149419504
3229,YFL041W,0.179516383741,0.224300121472,5.0,1.28914375951e-06,1869.0,0.726144957909
3230,YJL168C,0.0290636198497,0.113280036159,3.0,1.119861458e-06,2202.0,0.734968876907
3231,YDR145W,0.0689874897119,0.215260318088,5.0,1.18985309869e-06,1620.0,0.7455907089
3232,YDR330W,0.0706577753584,0.125141242938,2.0,1.70410178412e-06,1503.0,0.721503278314
3233,YPR146C,0.346024012856,,,,330.0,
3234,YJL062W,0.0397504746624,0.107347665188,3.0,1.03043019343e-06,2493.0,0.698430616285
3235,YNL325C,0.0214061639118,0.0310743241335,1.0,8.16646099632e-07,2640.0,0.765828139678
3236,YBR011C,0.223819058642,20.3223254894,120.0,5.10555304308e-06,864.0,0.810159501108
3237,YDR509W,0.562152507837,,,,348.0,
3238,YKL130C,0.0310629779577,0.275141242938,4.0,1.92326147092e-06,741.0,0.725605557725
3239,YOR346W,0.0340024637859,0.0511313878923,3.0,4.59090184153e-07,2958.0,0.751546812568
3240,YPR090W,0.0923661225553,,,,,
3241,YAR031W,0.0701915475829,,,,897.0,0.695794677451
3242,YGL233W,0.0526118041003,0.0819232181701,4.0,6.42068725169e-07,2733.0,0.771562225301
3243,YGR113W,0.0193451178451,0.0844632768362,2.0,1.1091572275e-06,1032.0,0.720304790454
3244,YMR235C,0.0918522331155,1.02937853107,18.0,1.67965738664e-06,1224.0,0.769133746541
3245,YBR278W,0.176082428243,0.0802259887006,2.0,1.20612925172e-06,606.0,0.694557312355
3246,YDR295C,0.0339350841751,0.0706234639397,2.0,1.05213121945e-06,2025.0,0.73172963993
3247,YML102C-A,0.499554126167,,,,,
3248,YJR159W,0.0515568816658,,,,1074.0,0.743689678044
3249,YHR134W,0.0258215862327,0.0231644961722,1.0,5.78945941212e-07,810.0,0.696811811667
3250,YLR426W,0.0638872431031,0.0395480225989,2.0,5.51416218402e-07,981.0,0.642905978455
3251,YBR186W,0.0483480675114,,,,1695.0,0.704137572157
3252,YIL153W,0.0823742296057,0.0483050847458,2.0,6.61821473046e-07,1182.0,0.608807670943
3253,YJL217W,0.203524480991,1.86355932204,26.0,2.12773427709e-06,597.0,0.724206409028
3254,YLR399C,0.0444369855763,0.387864063957,11.0,9.93754248449e-07,2061.0,0.701871434138
3255,YML010C-B,0.827376434065,,,,,
3256,YAL011W,0.0462217559002,0.0415265967965,1.0,9.73654381158e-07,1878.0,0.717479863852
3257,YBR036C,0.179026260169,0.395762711865,9.0,1.38032006531e-06,1233.0,0.684552609773
3258,YBR244W,0.247885753238,1.02517020255,10.0,3.07641487405e-06,489.0,0.761127874359
3259,YBR179C,0.0842315656566,0.0683635130936,2.0,9.85962086881e-07,2568.0,0.73951494164
3260,YPL155C,0.00969209778121,0.0344642504026,1.0,8.67086785204e-07,2121.0,0.685526434379
3261,YJR097W,0.0391083669061,0.13813559322,2.0,2.09062283565e-06,519.0,0.734178650563
3262,YGR142W,0.0567793261078,0.130508474576,3.0,1.26410428146e-06,1233.0,0.776669669412
3263,YPL100W,0.105380850761,0.0460464984887,1.0,1.23112452025e-06,1491.0,0.732784502304
3264,YLR257W,0.162310057093,0.781073446328,13.0,1.79460118093e-06,966.0,0.719226414232
3265,YBL026W,0.235394149103,1.11048334699,14.0,2.42323948868e-06,288.0,0.763916685199
3266,YDR121W,0.177136958417,0.269491525424,4.0,1.86987875175e-06,591.0,0.71956122674
3267,YNL233W,0.0466015021435,0.0759908471991,2.0,1.11475105357e-06,2679.0,0.736186643998
3268,YPL211W,0.207155538906,1.20141242938,15.0,2.42608747466e-06,546.0,0.796204743336
3269,YDL077C,0.0699583395863,0.0483064493348,2.0,6.31409336195e-07,3150.0,0.742729257993
3270,YOR222W,0.14305922865,0.104802259887,3.0,8.53083329588e-07,924.0,0.729207640352
3271,YEL021W,0.137742842605,,,,804.0,0.754135197739
3272,YOL061W,0.102635083227,0.570621468927,11.0,1.54488221655e-06,1491.0,0.73953856919
3273,YLR008C,0.134412946028,0.529393485692,8.0,1.91204003595e-06,507.0,0.789124358648
3274,YHR210C,0.0584223817119,,,,1026.0,0.711075001962
3275,YLR464W,0.020731595092,,,,651.0,0.647547944848
3276,YJL191W,0.153975424097,,,,417.0,0.800211963427
3277,YMR219W,0.0478442270809,0.10989010989,3.0,1.0520171866e-06,4977.0,0.744329185051
3278,YLR055C,0.0867304889693,0.129664679793,3.0,1.19940150311e-06,1809.0,0.666640860166
3279,YJR061W,0.0215191012691,,0.0,3.87840602968e-07,2808.0,0.719912456285
3280,YNR076W,0.0505659904833,,,,363.0,0.771621529633
3281,YFR016C,0.0648389380024,,,,3702.0,0.745278632743
3282,YHR016C,0.11617884814,0.20988700565,3.0,2.02399496344e-06,1407.0,0.740350240581
3283,YLR450W,0.0706487871062,0.107630159044,4.0,7.76048736172e-07,3138.0,0.746507149947
3284,YNL133C,0.143494078718,0.0692090395481,1.0,1.75349647632e-06,522.0,0.723363455502
3285,YOR379C,0.199880396889,,,,339.0,
3286,YIL095W,0.0427364047379,0.0344642504026,1.0,1.00229490357e-06,2433.0,0.760396590031
3287,YOR084W,0.0810555451421,,,,1164.0,0.576247233494
3288,YNL084C,0.160198585859,0.547457627119,8.0,1.98165459498e-06,1050.0,0.773212987687
3289,YGR055W,0.124244245938,0.821186440678,15.0,1.65748940785e-06,1725.0,0.779051797638
3290,YOR051C,0.122662557781,0.564971751413,9.0,1.72765567832e-06,1239.0,0.76212569487
3291,YBR287W,0.117063815727,0.251412429379,7.0,9.62310933578e-07,1284.0,0.749048615243
3292,YER174C,0.142076223459,0.174293785311,4.0,1.31508866371e-06,735.0,0.74235578088
3293,YCL048W,0.049473615465,,,,1392.0,0.749602571843
3294,YMR142C,0.118472379483,,,,600.0,0.843279985132
3295,YDL182W,0.124706011161,,,,1287.0,0.742150895384
3296,YGL121C,0.283198457011,,,,381.0,0.713277631261
3297,YOR040W,0.0976983824257,0.0443515353541,1.0,1.30540755556e-06,858.0,0.721104537227
3298,YBL067C,0.0279952940142,0.0940704539677,5.0,5.18963186792e-07,2244.0,0.757913831149
3299,YLR168C,0.0935635576545,0.082768361582,3.0,7.82064041572e-07,693.0,0.754129284322
3300,YDL019C,0.0650041245791,0.125992259668,4.0,8.5293333978e-07,3852.0,0.741057794798
3301,YNL300W,0.23806619594,1.50936467132,8.0,6.37942400881e-06,309.0,0.75206437122
3302,YMR273C,0.0549913435667,,,,2748.0,0.702423319046
3303,YOR123C,0.125838210058,0.331355932204,4.0,2.51761301755e-06,1395.0,0.735137415273
3304,YGR295C,0.221330821302,,,,1146.0,0.699167873591
3305,YCR002C,0.175211902305,0.535310734464,8.0,2.13212851565e-06,969.0,0.759336451668
3306,YMR164C,0.0466128212294,,,,2277.0,0.753293058106
3307,YDR113C,0.0960967590342,0.0867231638419,1.0,2.36797463318e-06,1122.0,0.718995750436
3308,YLL031C,0.0716302901312,0.131642136784,4.0,9.85072278546e-07,3054.0,0.748389264178
3309,YLR088W,0.193763061509,0.207627118644,5.0,1.12210174346e-06,1845.0,0.754776204009
3310,YBR021W,0.0301993117293,0.0401141275178,1.0,1.19404016606e-06,1902.0,0.763044678842
3311,YBR230C,0.183203761755,0.672900364417,8.0,2.5299525819e-06,405.0,0.705726576944
3312,YMR077C,0.101168577669,0.0505649717514,1.0,1.57053940281e-06,666.0,0.738966641285
3313,YJR036C,0.0250817469205,,0.0,3.57376023392e-07,2679.0,0.715805702168
3314,YFL008W,0.0628756133933,0.113562530015,3.0,1.000750956e-06,3678.0,0.75617694728
3315,YDR217C,0.024145982728,0.046893980056,2.0,7.16846198982e-07,3930.0,0.734215960753
3316,YNL020C,0.0540715085124,0.0330517811238,1.0,9.0512965772e-07,1917.0,0.728736149612
3317,YLR290C,0.0814051667757,0.082768361582,2.0,1.15902242154e-06,834.0,0.762901460169
3318,YPL163C,0.225033786137,0.703672316385,7.0,3.22542029024e-06,783.0,0.758230370035
3319,YIL123W,0.187313349885,4.08672316384,31.0,4.13732215335e-06,1431.0,0.778261232133
3320,YOL052C-A,0.133799446074,,,,186.0,0.74956114159
3321,YBL052C,0.0247432619464,0.0186445944801,2.0,2.43047033193e-07,2496.0,0.746468345942
3322,YPR161C,0.116852600473,0.11186756688,3.0,1.18005784513e-06,1974.0,0.735301575877
3323,YOR291W,0.0470161053851,0.0624311421227,3.0,5.94356156741e-07,4419.0,0.741373333399
3324,YKL117W,0.200946385514,5.43489929094,27.0,6.71359648458e-06,651.0,0.8179860608
3325,YMR059W,0.162081147041,0.0477401129944,1.0,1.42557865273e-06,387.0,0.692589324046
3326,YDR062W,0.145670813113,0.52768361582,13.0,1.15957882445e-06,1686.0,0.773918156929
3327,YJL043W,0.128724465586,,,,774.0,0.592778779103
3328,YHR190W,0.193388382703,1.21016949153,14.0,2.54715396766e-06,1335.0,0.752507575179
3329,YLR106C,0.0162361318335,0.142655367232,9.0,4.92762794319e-07,14733.0,0.748319134865
3330,YKR002W,0.0938576094868,0.164971751413,3.0,1.43424975746e-06,1707.0,0.75142368299
3331,YDR279W,0.106068053757,0.0838983050848,2.0,1.13720793447e-06,1053.0,0.739184129747
3332,YDL099W,0.112156175793,0.279943502825,3.0,2.8612735752e-06,1026.0,0.763167014612
3333,YLR201C,0.144051116529,0.153389830509,3.0,1.53407479687e-06,783.0,0.753392996907
3334,YML090W,0.0525377809099,,,,387.0,
3335,YJL147C,0.0157428066566,0.0248587570622,1.0,6.90749892867e-07,1149.0,0.718228682754
3336,YIL054W,0.363646712407,,,,318.0,0.673701808678
3337,YDR463W,0.137709160812,0.213559322034,4.0,1.66534019156e-06,1560.0,0.717482174526
3338,YIL001W,0.0429254215305,0.0288143732874,1.0,8.22828634276e-07,1542.0,0.719646464311
3339,YPL149W,0.0237830166067,0.0225988700565,2.0,3.10443552973e-07,885.0,0.710788888046
3340,YBR165W,0.0224266041712,0.109604519774,2.0,1.60844428093e-06,834.0,0.724522136678
3341,YHR075C,0.093037955616,0.0333333333334,1.0,9.14494068285e-07,1203.0,0.750974508645
3342,YOR282W,0.375524808836,,,,321.0,
3343,YGL041C,0.496954882155,,,,204.0,
3344,YFR031C,0.0175706596279,0.0429390660753,2.0,5.63033604457e-07,3513.0,0.74840947272
3345,YEL067C,0.16804413523,,,,588.0,0.65839458944
3346,YJR110W,0.0309983287153,0.0259894347298,1.0,6.16171906238e-07,2067.0,0.759121948219
3347,YNR015W,0.0933391761774,0.121468926554,3.0,1.13637076991e-06,1155.0,0.661273448341
3348,YLR350W,0.160664171671,0.327683615819,4.0,2.3256706418e-06,651.0,0.623247811606
3349,YGR254W,0.221275466999,,,,1314.0,0.826571224227
3350,YGR163W,0.108671223935,0.172881355932,3.0,1.66833204838e-06,1026.0,0.727128344049
3351,YKL022C,0.0585383922459,0.0584762281421,2.0,8.54671714046e-07,2523.0,0.73594238819
3352,YKL055C,0.0516727489953,0.0375706214689,1.0,1.10780968244e-06,837.0,0.718440767239
3353,YDL164C,0.0954908235797,0.0790982796125,2.0,1.25563380785e-06,2268.0,0.746111648288
3354,YJR050W,0.155075659134,0.104519774011,2.0,1.49494019428e-06,708.0,0.71418650806
3355,YOR156C,0.0317084740111,,,,2181.0,0.725144907026
3356,YNL006W,0.114162556486,0.142655367232,4.0,1.041580216e-06,912.0,0.724058931794
3357,YGL210W,0.161611065815,0.280508474576,4.0,2.05442941163e-06,669.0,0.721165759131
3358,YPL194W,0.0335444164319,0.0146896804995,1.0,5.82007084377e-07,1839.0,0.72175300412
3359,YAL058W,0.152571638854,0.0822033898306,3.0,8.27528984724e-07,1509.0,0.685386660709
3360,YFL033C,0.0198917583514,,,,5313.0,0.717888964246
3361,YJR136C,0.0489717794054,0.0257069408741,1.0,6.69162003233e-07,1266.0,0.689263411109
3362,YGL164C,0.0528341922628,0.0531073446328,1.0,1.66358194015e-06,1323.0,0.708076985321
3363,YJL098W,0.0169923312445,0.120059888697,4.0,8.93460923146e-07,3177.0,0.74084374144
3364,YML108W,0.206548885077,0.330235317382,5.0,2.1019681033e-06,318.0,0.75310954283
3365,YMR310C,0.110894291976,0.117514124294,3.0,1.21811738894e-06,954.0,0.678941648626
3366,YBL038W,0.149491052152,0.304237288136,4.0,2.15128338428e-06,699.0,0.739028853652
3367,YCL010C,0.0710045454545,0.0991525423729,4.0,7.18969904097e-07,780.0,0.657583563854
3368,YGR189C,0.167130374612,1.28305084746,16.0,2.66105241774e-06,1524.0,0.768528451121
3369,YHL042W,0.225087524249,,,,453.0,0.72447728393
3370,YNL278W,0.0284258294538,0.0333342749795,1.0,9.06105352559e-07,3183.0,0.713593351951
3371,YOR363C,0.0202160724598,0.0127122235091,1.0,4.18579579966e-07,2991.0,0.720295571447
3372,YDR396W,0.136197423335,,,,501.0,
3373,YOR067C,0.210716158121,0.175423728814,5.0,9.97231199411e-07,1734.0,0.74384388741
3374,YGR094W,0.0781248183189,2.82267860674,49.0,1.63891440016e-06,3315.0,0.805426833388
3375,YNR048W,0.0154485720146,0.0389830508475,1.0,1.09148687036e-06,1182.0,0.706986930911
3376,YDR191W,0.0185593128046,,0.0,1.54364379529e-06,1113.0,0.718299583172
3377,YHR028C,0.090636380903,0.225430096896,7.0,8.5345680443e-07,2457.0,0.73634221292
3378,YBR265W,0.107866619466,0.242372881356,5.0,1.42610791591e-06,963.0,0.687628599226
3379,YBL007C,0.0645560155775,0.577982428883,13.0,1.28033886325e-06,3735.0,0.758910395473
3380,YNR037C,0.257833662714,0.384756631544,9.0,1.36628779539e-06,276.0,0.6358955387
3381,YOL113W,0.00901054754866,0.00988728495156,2.0,1.56518851936e-07,1968.0,0.721534943912
3382,YAL032C,0.0182404040404,0.0432215599311,1.0,1.27402864645e-06,1140.0,0.691829081949
3383,YGL145W,0.0312875334542,0.0875730952852,2.0,1.33066191456e-06,2106.0,0.764493529368
3384,YNL283C,0.0430235088985,0.0844656628719,4.0,5.25984164046e-07,1512.0,0.709138419931
3385,YNL252C,0.11876026936,0.150564971752,3.0,1.5625861041e-06,846.0,0.739532807236
3386,YGL248W,0.059774037674,0.087570621469,3.0,8.33413385566e-07,1110.0,0.703226092936
3387,YDR511W,0.186958616011,0.183333333333,3.0,1.83016175284e-06,402.0,0.66493858607
3388,YDL177C,0.04302770394,0.0316384180791,1.0,9.69559691821e-07,513.0,0.733937577377
3389,YBR068C,0.00813167743004,0.838135593221,19.0,1.22534342555e-06,1830.0,0.743171153262
3390,YDR043C,0.0289674329502,0.0683615819209,1.0,1.91330296184e-06,696.0,0.73263899868
3391,YGR076C,0.229104718067,0.190960451978,2.0,2.85270178139e-06,474.0,0.743093067313
3392,YEL015W,0.0988078795198,0.230508474576,4.0,1.70058541295e-06,1656.0,0.743707984985
3393,YBL103C,0.0375884512476,0.05,1.0,1.50448273731e-06,1461.0,0.750399437738
3394,YEL040W,0.157126862644,1.6093220339,27.0,1.69283479176e-06,1404.0,0.772303907602
3395,YPR013C,0.0548958452449,0.0127122235091,1.0,3.5224141202e-07,954.0,0.737906089752
3396,YPL230W,0.0514375386518,,,,1176.0,0.704522640138
3397,YKL087C,0.0917822222222,0.161581920904,2.0,2.73292822566e-06,675.0,0.696979959919
3398,YHR115C,0.0845419373592,0.145197740113,4.0,1.01310187157e-06,1251.0,0.699271047872
